train_input_1,train_output_1
[-705 361 -638 600 -743],3
[-398 775 666 -871 797 303 -679 927 771 -955 166 -487 673 -209 366 819 320 -831 999 -827],15
[-106 776 -72 -162 450 -474 -50 748 -366 780 -612 334 644 530 534 -442 -356 -624],0
[652 861 476 -336 92 -759 -559 288 311 612 664 688 -511 398 -972 352 -298 420 928 -620 -114 -543 246 447 -719 -88 -284 -488 -109 878 -28 777 446 536 95 737 584 793 -787 237 741],16
[740 -160 372 -874 -88 388 522 -240 314 702 484 -994 982 -46 -386 -156 -520 -318 -140 766 -710 156 -600 -770 -812 -344 -86 584 288 -886 614 -362 -568 914 542],0
[668 -102 -799 -110 572 885 -892 306 564 78 492 772 -830 558 365],3
[-677 -675 -493 -61 451 -831 361],7
[-947 -228 -10 30 -674 -500 266 548 296 604 -712 278 796 318 678],1
[911],1
[-59 -874 -568 -36 -550 -932 899 -471 -120 899 -746 776 485 -316 136 -372 340 -719 788 -9 470 762 -45 635 199 173 -484 -280 -583 -613 -9 906 -465 935 -882 416 -920 -949 947 -947 -138 222 541 274 575 82 509 327 515],24
[-842 406 766 -56 -35 -320 323 -259 260 885 880 -250 680 -102 -149 -941 885 879 -485 -168 887 277 832 816 -194 804 833 34 105 -434 -155 -846 -601 998 64 318 -824 609 -356 -970 635 -968 -39 -580 -532 -354 720 669 662],19
[205 179 421 -281],4
[-749 -485 901],3
[-984 111 -809 -195 -15 -301 348 159 641 -9 -23 -663 -619 9 -131 805 886 -758 -626 553 -52 905 297 437 -150 -555 168 621 -276 95 -813 -953 49 -381 -241 147 -663 893 -231 -431 895 -699 927],34
[-140 -82 376 851 -830 -588 673 -213 -454 142 -726 849 -873 -56 352 984 -454 -950 151 987 -344 241 -154 319 -444 -867 969 -212 -28 -904 -972 -654 -176 302 -293 500 774 644 875 56 -209 555 -397 638 -291],17
[-456 -430 657 790 -854 -784 -90 204 646 10 -764 -748 838 372 464 932],1
[883 392 67 -955 -261 -383 833 187 -595 11 385 -447 -889 142 531 921 413 291 151 -591 -230 -773 -779 -643 73 -100 -281 10 -25 -457 -11 494 -562 758 -458 742 449],27
[-559 -313 763 -642 601 -727 -603 -709],7
[887 295 529 -767 805 69 383 525 489 69 -509 415 99 797 897 -707],16
[-569 541 37 -27 -229 289 365 -889 229 -607 189 367 -976 -253 927 -342 347 39 421 63 -843 797 -565 -459 -162 -681 -4 -765 -335 59 699 709 609 -208 -181 459 -351 61 477 -939],35
[284 997 298 -372 418 -752 -371 -706 -968 -501 231 58 -636 411 -727 -71 376 -416],7
[-226 -963 -954 -181 -618 -870 -691 123 320 772 809 -642 -989 2 551 -768 222 6 -828 10 245 544 -438 293 -420 197 490 -798 -1 -812 -79 965 -755 -176 -631 407],16
[-41 -987 -693 814 -54 -407 18 -965 -858],5
[353 -257 -819 -217 107 -369 -741 137 -63 207 -609 -519 331 -781 -963 469 967 535 -971 873 -813 489 13 395 -313 993 728 407 359 315],29
[-28 306 16 -128 46 -322 672 -416 170 870 174 208 572 -502 -380 272 -228 -374 -380 350 -132 404 50 -850 -74 458 -992 734 -678 42 -418 -760 314 -956 766 372 150 180 504 -58 156 -468 -504 444 276 752 812 -678 242 486],0
[502],0
[-299 118 828 541 -532 211 -243 318 662 -446 -658 -990 383 -980 430 -291 -268 -613 -150 -356 82 -497 449 -29 -628 -546 623 -527 200 -881 -614 -882 973 -523 801 836 276 322 -588 -778 523 -504],17
[414 66 -948 -840 -820 920 708 -172 730 -354 -48 -934 -200 -550 356],0
[-477 -957 237 -810 283 -749 -279 -926 133 177 66 253 949 -225 -195 -305 375 -761 829 -417 -628 152 725 -588 -861 235 112 117 45 518 -88 470 -992 -64],22
[-212 322 -561 -246 366 -998 118 -834 654 -327 513 -492 91 -256 -610 398 -748 -84 -970 152 447 67 -256 -464 -964 415 -575 756 -600 696 422 950],8
[265 -999 745 333 -637 -335 -291 3 631 -233 -615 -292 53 -981 599],14
[422 -494 186 982 -34 536 26 554 -836 -130 40 38 620 724 -308 -974 566 -522 -372 658 645 772 -538 38 940 -442 -168 568],1
[992],0
[282 815 -748 -528 209 -379 -511 686 -353 946 878 935 805 -653 -7 527 -466 -674 306 490 659 872],11
[993 13 -823 753 141 159 627 -545 -219 79 20 585 892 214],11
[-161 -961 507 -59 -83 719 -71 523 611 758 -99 827 -383 673 616 985 -961 -217 581 -227 -859 13 -307 742 -297 389 -576 175 835 709 -709 -449 -951 -71 23 425 -71 -921 -550 833 769 -258 -76],36
[-600 -379 -776 -227 -584 564 -830 509 458 -551 -110 -376],4
[436 920 -764 836 534 414 974 -672 945 -908 828 -388 -824 -648 -900 238 706 464 -430 318 -342 -186 508 -380 176 -382 100 472 -940 962 738 817 306 38 732 862 286],2
[316 -556 -880 -692 272 990 -195 370 578 -176],1
[277 -756 400 -84 311 -55 -925 -803 -723 899 394 96 -31 -893 177 860 388 420 -612 -317 -957 -267 187 -787 100 416 -414 -674 410 -574 -449 479],17
[865 107 -551 -804 -525 -703 463 185],7
[-394 -576 954 -908 76 860 -670 -419 -166 -734 538 394 -962 560 577 50 -270 -133 -16 -703 571 -688 737 -750 -661],7
[743 -373 171 -509 -493 9 -963 435 891 -377 -273 179 -647 -845 -425 505 -831 -239 -173 277 267 53 -807 -131],24
[-604 994 407 254 580 854 -203 -496 233 456 -362 -456 911 483 340 991 704 -582 -356 -341 -220 905],8
[-454 424 -940 -934 804 4 890 -476 814 950 -666 486],0
[-602 -560 906 -498 -941 -334 -510 254 148 968 624 -128 138 -300],1
[-646 290 -633 -865 18 -388 -817 -514 985 903 -889 -286 -460 -956 -363 -513 256 -286 -454 -385 455 -924 767 211 -50 -744 167 -842 -864 840 -431 272 -810 -98 -104 333 862 -232 -320],15
[-32 176 -932 404 991 186 -988 196 -15 202 -908 931 -860 628 -132 864 290 921 378 712 536 -279 836 176 499 800 383 -818 -252 450 931 437 -522 858 -752 -203 -600 -736 310 -688],10
[965 -62 212 -282 -220 -722 991 184 -911 656 908 -54 -696 46 -106 428 274 -74 -626 -106 136 816 446 -982 928 78 420 568 480 650 -932 16 -54 112 108 604 -782 540 -732 -110 754 -926 -118],3
[-459 767 797 804 64 947 455 872 708 -529 495 97 685 -535 189 -635 -477 -779 269 -985 -7 -371 -429 -473 476 -794 565 250 315 -697 449 -667 -485 739 -25 383 791 -163 348 -804 300 -245 -661 553 -203 210 -567 47 -895 973],39
[-463 -131 929 821 -573 89 -280 -513 -393 575 533 369 -783 173 519],14
[-579 -673 -479 -775 -721 557 767 746 -597 -733 189 -357 -491 -73 -335 209 -842 -489 299 -101 -269 273 -577 -596 959 663 529 -205 647],26
[241 70 -169 -567 -233 207 -570 474 -190 -856 -76 158 -217 43 431 -917 362 -302 400 -465 568 -544 -549 -491 529 116 -880 -261 65 890 964 -957 -130 168 -350 446 -610 -309 -498 -523 -146],18
[-679 843 -381 289 684 -89 477 263 173 -90 -461 963 471 -929 307 867 13 892 72 829 521 -688 832 519 749 -843 -805 839 732 -291 857 -215 -345 195 -857 -13],29
[113 -842 -704 -690 -400 -687 834 -640 103 506 -583 -538 681 186 -740 456 626],5
[-846 -391 789 345 638 727 -911 986 -881 -323 932 955],8
[-489 275 150 897 697 749 -889 166 467 755 283 -608 -305 -221 189 -451 -965 716 633 763 -513 25 507 -959 -263 -187 -743 283 -283 -765 -167 -443 945 -468 -213],30
[552 188 89 596 -109 253 913 655 -9 892],6
[-214 -943 688 482 316 -364 190 1000 -882 -241 406 -795 -938 -458 -972 460 -738 -910 898 -162 132 611 -356 -86 558 506],4
[201 840 -299 -237 -529 341 511 91 353 -797 879 -155 -461 537 -619 -29 -960 548 5 588 -19 443 691 149],20
[433 7 -963 -516 -621 -427],5
[-549 -776 15 902 -786 -109 742 -628 -290 -578 596 810 -384 -346 -488 -885 -108 391 -458 -486 -107 718 873 698 -221 154 96 -38 283 -233 930 318 -616 -250 -872 -600 -733 -96 790 903 -342 -724 -343 -659 -804 -422 218 -644],14
[653],1
[473 595 843 -621 4 116 -589 -687 243 983 -532 30 -789 -165 924 -195 891 -887 -305 -921 547 -225 682 207 691 170 411 -567 567 767 659 623 -88 -813],26
[980 460 544 770 -954 552 448 940 -664 834],0
[746 -561],1
[-524 -373 -756 -544 -660 280 722 128 332 -188 631 930 810 398 -224 605 658 460 -667 -250 -436 484 -392 560 362 -990 198 -534 161 -672],5
[-467 207 33 995 -261 -884 -543 323 527 57 -966 -965 -55 -779 779 771 847 -299 937 507 -659 25 907 254 665 -537 -145 -658 41 -789 875 -196 473 481 -425 -23 537 -717 -513 915 453 -867 -147 -646 -455 378],39
[880 -1000 -512 -546 -873 -518 667 273 15 93 927 -480 434 -947 130 -828 -296 694 217 122 912 -212 -806 -242 186 -347 330 -658 275 65 -735 783 -88 -545 -87 600 478 251 -7 -923 -221 775 -531 398 -542 -633 -253 -74 60],23
[-78 -496 -428 -254 388 -732 -173 -50 776 -4 242 676 -834 -872 -110 553 746 326 -16 -48 634 -412],2
[63 -295 -680 -60 47 545 563 -755 343 -998 537 699 597 641 669 803 -347 813 -555 -347 -528 755 -147 -439 -51 191 497 576 -903 953 -760 -224 -98 -288 597 249 43 -287 551 437 -616 153 233 177 95 229 285 -676 -125],38
[-590 -56 86 -504 -560 494 -948 634 -818 410 356 602 -18 622 -322 156 -488 942 364 624 -674 352 -484 -620 236 612 738 946 -586 486 -164 -356 934 152 -468 -270 -618 -542 148 186 -316 -964 330 90 270 -530 378 368],0
[-881 -315 -811 189 596 731 153 -259 629 863 19 -172 -187 585 675 601 800],14
[761 843 30 246 -219 369 573 -712 342 -200 -699 -192 -289 504],7
[-768 329 -415 -323 494 -350 646 309 867 854 934 -228 -972 186 -965 992 -43 478 -947 -353 250 -845 359 229 274 770 -505 216 -606 27 -672 621 -461 945 -152],17
[-826 726 -848 -106 674 930 490 -20 986 965 380 706 948 -776 334 734 890 681 894 -750 -398 -865 718 80 -566 948 -658 168 -536 544 -418 800 600 396 130 174],3
[-652 -218 24 -356 322 -748 382 659 -884 440 938 -194 982 -614 -280 -110 -150 620],1
[234 -949 473 179 132 424 -629 436 -22 -195 -206 436 -670 987 -992 18 -676 -490 -657 -166 -312 -744],7
[281 392 958 -410 696 459 718 888 832 -146 -596 -697 -950 466 956 746 -700 -102 -518 -860 -998 612 -324 184 -918 68 785 -881 463 308 509],7
[757 -535 -385 -373 43 -720 -255 -903 607 -551 642 601 947 751 199 997 -506 -311 115 -436 37 260 533 748 487 815 986 -34 -679 947 627 909 785 -321 839 935 -25 -582],29
[-764 73],1
[-407 -748 -664 176 -694 462 118 -442 560 778 -850 134 74 640 -988 331 254 -478 -152],2
[-486 399 919 -449 -380 784 -744 676 -962 256 849 -99 -292 -740],5
[-664 620 -34 -728 628 -460 -152 840 -818 -958 556 -520 496 336 82 248 224 -324 386 -184 -126 378 -304 -208 -432 38 50 -358 -346 528 252 608 -684 -228 434 582 626 -680],0
[-327 -577],2
[969 742 -190 -856 -959 61 -462 -372 -56 61 -553 -811 -854 -668 -350 774 620 706 -682 -459 378 506 -703 -98 231 -29 682 392 89],11
[-63 -906 291 -612 -21 -929 769 -528 -293],6
[-694 141 783 -350 -726 -828 -581 -726 822 -394 -88],3
[-461],1
[651 976 703 -780 298 -523 55 -652 460 -986 566 996 328 713 -876 -969 -777 -124 848 -976 -440 602 -454 -764 890 -716 -220 114 982 -168 691 -145 640 -376 -816 -227 480],10
[471 663 497 348 -781 151 -199 275 872 744 682 520 320 -639 -305 -284 -771 -77 -864 -122 -239 -933 -61 913 -442 558 632 -454 -350 -15],16
[2 -866 590 -230 -634 756 210],0
[137 847 235 143 -279 -697 -411 -327 754 -631 -149 -37 415 51 999 277 271 287 975 343 179 -857 507 -767 145 -131 877 -579 -295 -395 883 -227 995 191 -713 487 -677 -317 -933 -911 559 -591 -424 -967],42
[-482 -759],1
[-471 -325 -453 485 261 857 1],7
[499 -845 -973 631 -923 915 -548 269],7
[917 -841 -999],3
[283 -584 -852 42 250 918 0 -544 397],2
[-447 139 -469 583 203 -295 935 -179 851 -639 320 83 229 -935],13
[-196 924 -405 -428 295 -419 246],3
[-536 -604 -920 -976 870 -589 862 -116 790 -777 -196 -234 -924 204 146 52 810 574 -462 312 -570 -30 814 540 4 28 128 436 -824 -516 -724 142],2
[-524 324 -156 42 166 75 123 -358 677 996 439 71 -562 -203 851 179 -308 389 655 153 -389 -128 -770 -864 -804 -658 -694 -865 614 -748 442 470 555 98 -68 916 939],15
[-745 635 870 -105 -927 -165 -682 143 881 333 261 -634 445 321 862 707 357 -641 208 398 -513 663 -959 -309 -587 -210 -579 -66 -405 -759 141 -969 -40 11 -575 -847 -943],28
[-128 -80 610 381 -311 376],2
[-672 684 -488 -945 98 -752 699 -682 -116 -437 648 -639 494 -696 17 -968 12 338 -241 377 303 -772 -874 938 -142 -252 -182 759 -999 -855 -639 -669 -102 711 631 48],15
[668 -217 148],1
[-803 585],2
[955 -392 -312 265 -940 -630 -760 -815 144 70 -508 -821 266 866 657 -526 140 29 707 -980 -776 268 948 -162 230 968 -974 -2 -94 465 -743 171 -466 -206 698 106 202 688],10
[100 4 -366 -198 -214 -156 -19 -991 647 312 735 -231 451 150 -201 664 228 925 312 -405 -201 633 410 93 836 200 -709 301 -369 -158 208 -151 -311 809 279 -61 211 -7 -565 209 75 264 405 -850 668 -97 -832 80 -642 -833],28
[629 -858 -775 -741 -337 -960 -827 367 -920 -645 756 -991 -817 -674 -341 -236 967 642 708],11
[-389 1],2
[-683 552 762 -342 -900 -406 842 404 -196 -327 256 -390 -622 794 220 946 -438 -182 -16 200 9 175 -338 996 818 150 270 924 -544 -934 52 -308 -200 -946 -470 636 -372 -212 794 844 964 -364 892 -632],4
[882 38 503 -586 806 -666 -762 -945 -740 309 -813 -705 480 482 -908 199 -5 -135 -759 274 -815 -347 239 -206 -807 -846 24 -8 974 -552 -688 -796 -86 -388 -90],13
[-516 -925 -305 -931 163 323 345 371 555 707 405 -677 -669 910 961 437 887 547 -433 115 471 -209 827 -199 791 698 387 -669 239 769],27
[-728 -439 362 338 121 -852 940 55 -251 -293 -990 597 43 451 89 162 -537 562 78 448 -43 -473 266 -734 -897 487 -730],14
[-260 -110 177 211 -781 456 -929 229 -659 -153 856 -203 260 959 -199 -844 524 446 -18 -678 383 800 338 388 374 386 698 270],11
[-302 -313 638 -179 -839 138 -839 625 -37 -523 353 63 -951 776 -423 -795 -973 -93 -621 -457 127 407 711 -863 -45 -251 -326 -183 785 759 -341 -133 373 -261 -753 197 704 -161 -793 23 803 963 459 -149 695 249],40
[-285],1
[804],0
[-177 -499 -335 -356 418 -69 954 -526 -195 -834 550 -724 897 435 -546 582 392 938 797 -681 -458 -895 93 -167 -566 608 394 -891 191 -105 -824],15
[266 -461 -430 -50 532 56 -808 -238 462 90 -430 -408 784 -132 -670 -370 -516 -346 516 534 -306 -874 909 952 -474 -14 -838 652 -912 584 -683],3
[737 -277 -329 -67 -857 -630 473 -780 -787 -945 -993 189 -372 473 -955 -151 803 -386 235 699 276 985 603 -865 -713 -362 176 -929 129 -491 -202 55 -394 509 291 327 -258],27
[-605 977 -375 483 -634 -629 -673 847 76 659 -769 -121 -830 -561 -491],12
[340 -548 -306 -500 -938 -835 -473 -380 278 605 41 -737 -326 -1000 -296 226 -18 -975 395 -401 -326 -208 959 -105 -389 -60 -542 -501 661 451 253 -434 200],15
[-334 -38 -588 450 600 -608 626 -770 488 296 428 -713 552 -536 -354 -686 358 464 -963 -660 326 374 12 376 -36 424 -496 506 574 -460 694 854 -670 -678 824 938 -864 354 630 -452 -252 340 -763 -584 -462 -986 852 -702 -258],3
[429 -850 291 -175 524 792 -81 847 875 -339 -689 780 -330 254 -143 -188 -134 549 -150 390 -822 -22 -379 -445 624 -142 -640 300 812 3 463 36 108 -804 -762 972 -780 -743 289 422 -500 226 393 -748 666 -441 -908],18
[-403 705 548 996 -65 459 -7 -643 893 221 19 -577 -657 -475],12
[695 -517 418 -754 69 -91 -470 -13 231 923 461 -952 -728],8
[-203 59 761 -146 707 95 -885 -313 51 -423 -1 1 -161 121 -940 733 165 -457 -255 -171 644],18
[554 776 -975 305 583 -570 287 -766 899 974 111 119 -925 44 453 684 895 833 324 -898 228 559 -537 -939 493 706 -710 10 224],15
[-866 474 -830 72 -592 -158 590 -322 -463 437 863 -644 604 -126 -436 592 541 -906 960 -887 704 -456 330 836 -421 624 614],6
[564 -124 -48 -81 472 608 333 -216 -856 -916 -999 604 752 -92 222 -906 -958 181 -854 716 453 833 846 -522 946 283 -440 -812 -622 519 712 -244 228 -398 316 598 26 276 -738 173 -534 557 336 -522 -460 620 582],10
[-43 -11 -283 -502 -891 -601 -458 266 -408 115 -37 -387 -773 207 -14 755 41 -53 -607 -499 -818],15
[532 -793 -324 -497 892 -106 161 781 -535 -698 671 916 -164 -683 -208 -619 126 -306 870 589 -430 812 -856 251 666 -162 -877 902 -700 -445 399 306 -340 -942 -830 980 586 -959 999 38 -318 777 108 711],17
[86 618 448 -546],0
[16 232 425 -316 -296 915 -372 306 -198 984 -218 93 390 -268 -770 193 -185 -982 556 816 951 -771 583 130 -66 970 -415 773 -581],11
[-520 -820 456 944 68 -296 196 -608 -306 -734 -200 -692 210 828 -416 928 -190 -656 532 194],0
[-451 -73 -263 -412 -933 30 -395 306 -434 -347 917 358 770 440 486 671 -324 440 898 -773 -752 2 564 672 -990 925 395 26 -86 470 14 903 -281 -714 -739 -614 311 -319 -318 -797 790 -401],18
[196 291 237 881],3
[-612 938 286 672 638 -132 -686 730 -712 602 -890 722 758 -891 -652],1
[506 216 -10 768 974 559 -480 38 -293 694 474 -428 460 -909 -592 -622 -38 884 420 -824 -775 138 854 -288 -192],4
[-800 414 -290 -444 -8 954 -772 -528 -744 762 691 -34 -878 -504 90 408 -998 -232 44 -668 -648 -78 -184 -904 836 532 -776 -276 -43 338 408 -113 996 -238],3
[633 -127 -680 872 439 731 -427 707 967 -229 -501 289],10
[391 989 -763 763 -104 -867 -707 -162 310 -980 398 787 770 -563 -856 138 -443 -500 330 74 239 -781 -720 856],11
[-508 -4 576 142 920 374 172 -682],0
[-913 -497 -295 -795 589 -153 359 -191 -295 93 -327 -217 125],13
[-822 -625 206 439 139 405 121 698 327 -925 681 -47 -671 -649 -572 733 293 705 878 654 666 261 865 80 272 -277 760 -25 -743 -106 194 -181 705 841 92 -439 451 -858 -877 76 453 -361 -126],27
[-85 626 520 409 59 377 898],4
[213 391 239 173 426 367 -537 -935 781 565 421 -992 653 -754 -242 180 555 -881 -987 -566 -12 -651 -830 987 837 434 697 411 -474 -606 286],19
[-933 -205 -575 -175 -403 -711 193 -85 -488 327 -419 -537 -203 59 7 -300 93 921 515 -775 809 -783 -221 325 805 5 735 399 -185 957 146 865 -364 177 -595 153 173 -975 878 821 -37 -143 -374],37
[110 754 -934 -172 608 -255 888 -451 -626 -280 -672 -632 -484 -662 -887 -954 922 -356 123 -446 748 386 -773 -894 502 936 356 -234 26 -990 974 -692 99 -74 733 -363 582 544 -98 -934 -262 -392],8
[175 -211 527 449 -751 -35 603 -797 237 -355 -399 6 457 -885 291 -151 -175 505 -229 -789 -221 745 -833 251 -259 441 999 843 -713 399 -867 713 -433 915 -621 573 -63 555 635 -748 -129],39
[32 930 -193 743 -914 -650 483 -822 795],4
[-25 -663 -271 -655 -408 -527 -105 -155 -883 663 827 107 937 929 -331 55 751 381 915 701 451 169 71 -921 -821 -791 839 925 -307 184 -941 -805 -123 77 -893 -201 -725 -423 -155 407 -907 -671 531 925 713 47 -183 902],45
[594 656 318 -550 60 392 -204 674 992 14 -416 870 44 786 -974 -342 40 608 -882 -286 524 382 802 662 -316 406 -974 -876 194 -112 -680 -420 24 -46 -688 -58 -844 -926 184 166 -972 34 296 546 -332],0
[-193 965 78 494 718 897 -483 -522 -18 -512 790 -908 775 -832 -272 422 610 -914 155 -849 -996 -6 -530 490 228 -897 -28 934 369 -238 -896 276 -558 300 428 -810 -407 -802 -88],10
[-172 -317 52 180 -223 911 945 -899 123 -911 -713 337 -193 -185 -271 14 801 991 505 311 -325 551 605 -241 357 273 80 -213 783 -100 87 -410 -991 799 422 -920],27
[-291 444 258 774 339 146 958 342 788 -222 750 862 674 886 -460 816 -206 -410 -972 436 -799 82 782 720 -556 -516 -370],3
[856 122 856 -456 -535 74 952 940 -488 115 828 -450 -596 -972 338 422 18 738 596 -422 14 -910 350 -386 412 -704 546 -492 -964 -300 4 -798 732 216 -649 46 424 -832 993 -566],4
[-550 173 -118 153 -28 952 -36 850 -791 -166 192 773 101 335 52 -766 -74 277 668 -40 -228 239 534 -984 -285 -120 -682 101 -456 559 152 -622 311 -562 918 708 -696 -899 -990 309 381 -351],16
[-383 -145 -285 -531 -512 343 925 -207 453 -215 -613 -423 251 -771 -103 469 496 -689 370 369 -125 -613 -989 33 -85 901 679 391 -585 -147 259 561 -197 -765 -809 -679 937 -105 319 -449 873],38
[626 -474 54 874 -614 -750 848 914 -586 288 134 -494 -556 -470 -746 -680 -466 706 566 408 314 -316 56 412 -104 -660 -822 866 -638 -360 -614 484 -584 -474 674 -90 -242 -98],0
[738 920 -242 476 88 624 -770 86 168 -184 -33 -986 604 -480 -636 498 -522 -81 -880 496 674 -132 -564 -714 -552 580 76 -607 114 -716 933 -474 418 54],4
[-199 -869],2
[-726 339 207 -721 873 -549 23 275 -291 -21 594 -319 785 -291 -171 -921 -605 315 244 -160 429 442 -550 624 264 430 809 720 -982 718 -263 -241 509 -538 283 -625 613 -415 487 -25 -977 519 501 -173 620 821 -931],33
[28 -680 -520 -848 -848 -780 -230 580 -634 -376 -635 132 940 -98 216 -582 304 -610 -625 -638 -328 -444 -492 -903 -920 -295 -106 936 756],4
[-695 -986 -87 403 229 110 968 -669 -192 454 300 -446 166 115],6
[29 637 -13 -669 133 786 -405 130 -235 -769 -339 -861 493 427 7 -703 603 687 -310 -851 403 -415 -19 -97 318 467 847 970 867 99 -99 871 -35 549 -525 823 -69 -683 473 345 353 325],37
[-430 183 510 208 483 -972 804 -790 856 -221 719 300],4
[396 -798 798 842 810 -758 326 -982 210 -962 947 744 524 871 -145 -961 776 644 -806 -181 118 20 734 -667 418 -558 -374 -662 -268 756 -228 692 202 552 32 -304 -808 716 -622 902 -398 -953 470 -709 -226 -772 176 513 -956 -774],9
[263 -537 -273 687 -687 -707 397 -837 549 -965 712 -631 -641 -183 443 -549 -843 321 -521 -911 583 -105 -173 395 -741 -331 -507],26
[-118 -762 -751 500 -708 -279 525 -793 -690 772 189 -226 406 -285 175 242 750 40 546 -905 996 400 -38 -136 -895 659 740 162 -595 -444],11
[779 293 -375 -887 -30 307 597 392 -601 -543 -789 397 245 -37 -21 113 -667 845 929 86 -279],18
[573 -745 805 -785 853 595 98 477 793 -313 -953 -313 -199 413 -917 -235],15
[-200 -332 -816 267 -412 756 774 -844 246 -574 736 512 -145 669 604],3
[-458 174 -770 374 -886 -4 -716 902 520 80 -178 -126 648 -154 128 -470 -492 754 -459 -400 942 779 -14],2
[921 -297 709 46 514 -743 -438 635 -584 887 393 -959 381 669 -162 -92 -74 -468 -237 -419 745 699 -651 748 -651 625 -651 -996 -785 310 -319 524],20
[434 200 -798 -44 -822 120 594 -102 132 887 8 -400 -184 -735 -578],2
[868 310 -758 132 -472 -698 -388 -666 934 826 734 36 -860 -576 192 954 576 -870 -10 -610 -514 516 -296 266 662 928 292 -734 -506 -162 -368 280 760 476 -388 854 -222 -932 596 -158 -106],0
[-260 -449 567 -826 -343 745 361 283 -453 669 -717 227 629 947 -732 -905 -393 -961 -849 835 -595 929 975 741 13 257 -461 709 275 537 -774 407 -33 -619 -699 -715 -867 -613 -929 -683 199 5],38
[627 -827 -409 535 697 -259 -378 985 33 -649 -390 637 -1 899],12
[810 294 -394 -894 -68 998 622 128 864 -363 666 756 -878 914 -406 -412 550 846 644 -260 420 338 976],1
[-858 -780 -298 -683 -156 -78 -914 658 -504 -672 -768 253 310 -338 -462 38 728 840 -768 -317 -606 159 -664 -116 -441 686],5
[651 -699 573 365 177 -171 248 381 825 629 -656 -893 -587 -283 -755 -833 835 219 -575 -226 -346 607 959 -963 505 67],22
[287 570 -657 -555 689 -147 -23],6
[-570 89 -775 762 -329 673 -206 225 -705 -596 -467 -592 675 685],9
[327 -133 446 -793 -169 345 401 991 133 47 443 -975 298 257 605 -432 -380 -647 831 730 396 139 85 -80 471 -599 -649 102 670 87 -750 -500 -99 353 -413 -583 -903 844 995 -386 636 -686 -38 -500 -311 576 -411 230 56],29
[301 -850 932 -255 687 809 -119 -985 -814 231 343 -541 -166 459 528 -335 -170 159 -535 470 -763 22 501 990 146 -163 -237 -449 -755 164 -399 968 439 -12 589 529 -457 -647 -3 -141 745 -395 45 -894 -433 -443 590 -553 -108],33
[778 -740 -714 516 -976 -514 402 746 -94 428 -748 -108 312],0
[786 -182 543 -413 -724 -517 -117 483 21 -176 455 371 -105 517 -86 768 -266 -478 970 19 221 153 897 -455 -784 89 883 -387 -839 -797],20
[231],1
[-743 -901 -433 383 533 866 353 -739 212 -967 -633 974 23 -901 -679 21 -129 535 -161 -141 369 -959 -940 -57 877 -553 -853 751 -518 533 853 511],27
[523 -179 -161 929 585 723 -821 -70 541 629 143 754 541 -875 -243 -993 -233 71 475 46 -793 691 347 -391 393 845 899 392 145 -359 499 829 615 229 -163 887 361 819 755],35
[-693 182],1
[604 495 -537 941 553 429],5
[834 -397 925 971 -196 456 -620 -302 44 -788 466 960 -497 -808 450 -336 394 -922 -378 -41 -912 -12],5
[-690 -980 -612 571 -45 656 -236 -822 -294 -627 -469 -772 -230 370 203 -313 379 -422 909 176 862 152 322 -141 -61 652 -449 546 873 558 -975 -588 -903 485 -918 748 498 -707 111 -770 211 414 889 -27],20
[-650 -774 -77 265 936 164 -737 394 -932 -734 442 -674],3
[-703 903 -298 887 -352 287 -456 775 -309 -898 939],7
[178 828 82 342 -760 55 640 -739 256 168 756 36 -991 -515 -977 -750 -696 -992 -638 117 909 570 776 865 700 -86 -781 -36 -367 147 439 197 -630 601 -263 666 -74 720 -29 852 -929 212 970 668],17
[920 58 496 864 138 956 -64],0
[666 -771 -801 656 -248 372 -164 -988 673 238 -166 -900 -385 262 180 695 -14 -930 983 994 24 -192 -225 673 -167 -320],9
[-371 -206 -314 916 558 340 130 -727 -82 -668 141 -11 -37 -892 -410 -676 -841 -147 -839 995 874 501 -91 156 160 955 -135 -58 -398 -889],14
[-861 -843 -554 -359 845 217 -628 986 -39 -789 -977 521 501 497 937 -191 673 -677 523 -831 -475 -403],19
[80 -100 783 651 -4 -38 -138 -722 804 -503 -152 126 -527 438 1000 790 -296 -808 401 219 -480 380 325 462 843 410 -658 618 -444],8
[-651 -474 -92 -148 412 -680 484 -699 -842],2
[563 -9 969 -956 -848 -623 -529 23 115 3 212 -796 347 -303 -63 -427 -497 362 747 -424 733 669 107 1 -709 273 171 796 491 75 -385 585 -457 675 -717 669 289 27 -236 -373],32
[-530 315 -157 -678 642 603 -169 485 -400 -948 -541 913 675 -905 -669 -107 423 -363 984 -612 -958 -901 264 471 -658 487 -917 87 596 459 -263 -214],20
[848],0
[-611 -553 -134 -461 -468 768 996 -239 -495 572 -993 -757 497 148 665 354 -485 355 -746 336],11
[-204 -217 -331 -318 -140 -416 778 174 364 -640 175 -290 80 -399 -524 333 662 799 254 -866 894 -606 -96 -406 348 376 -174 680 -96 88 -734],6
[939],1
[-240 -458 -138 -854 -186 -760 -398 347 -718 -360 13 46],2
[189 951 -568 -182 397 -435 137 849 -471 -354 -633 -740 59 -22 406 -809 295 -209 -107 -44 -247 -734 -782 676 -748 -103 -811 678 -304 -235 -210 -44 688],17
[-824 215 124 -464 923 431 -402 935],4
