train_input_1,train_output_1
[-805 -128 822 -199 -642 95 -12 -662 -895 -239 647 57],[0 0 822 0 0 95 0 0 0 0 647 57]
[600 46 881 15 670 234 549 395 467 531 445 697 -917 717 712 147 822 810 312 454 506 562 777 815 546 452 635 981 -105 417 191 657 749 608 234 756 360 442 167 -351 904 981 153 248 -954 739 359 859 175],[600 46 881 15 670 234 549 395 467 531 445 697 0 717 712 147 822 810 312 454 506 562 777 815 546 452 635 981 0 417 191 657 749 608 234 756 360 442 167 0 904 981 153 248 0 739 359 859 175]
[752 -534 -178 -739 212 233 875 -672 864 638 -240 21 467 397 985 -824 676 14 441 -102 -920],[752 0 0 0 212 233 875 0 864 638 0 21 467 397 985 0 676 14 441 0 0]
[815 172 -919 -125 -187 588 669 214 520 676 279 -525 142 -567 945 -806 758],[815 172 0 0 0 588 669 214 520 676 279 0 142 0 945 0 758]
[79 183 -993 353 -459 -401 -902 -487 458 322 -308 -986 -700 -981 -358 -507 896 -714 -27 258 388 -23 965 754 63 -408 -239 -677 -678 -485 -109 208 960 505 930 -912 724 557 -551 -163],[79 183 0 353 0 0 0 0 458 322 0 0 0 0 0 0 896 0 0 258 388 0 965 754 63 0 0 0 0 0 0 208 960 505 930 0 724 557 0 0]
[589 237 861 250 695 158 -585 907 903 982 415 288 982 513 168 819 813 278 -896 680],[589 237 861 250 695 158 0 907 903 982 415 288 982 513 168 819 813 278 0 680]
[556 606 -406 641 -169 531 -789 393 179 347 -531],[556 606 0 641 0 531 0 393 179 347 0]
[706 191 163],[706 191 163]
[-863 592 -223 -567 193 613 -341 576 -453 -359 -909 -307 -536 -214 -339 786 -625 -860],[0 592 0 0 193 613 0 576 0 0 0 0 0 0 0 786 0 0]
[-309 439 240 -598 7 847 -209 117 243 929 873 816 694 79 614],[0 439 240 0 7 847 0 117 243 929 873 816 694 79 614]
[-440 568 -207 -892 193 506 915 998 942 812 -122 399 197 -207 578 224 842 220 869 173 866 454 549 137 125 312 -591 -772],[0 568 0 0 193 506 915 998 942 812 0 399 197 0 578 224 842 220 869 173 866 454 549 137 125 312 0 0]
[934 931 653 606 598 734 -507 -298 476 489 -12 -183 -660 576 587 -733 214 868 846 -316 -400 758 352 146 428 -752 495 486 -957 -682 106 -520 -134 203 -877 46 -657 381 -239 184 733 -494 643 880 736 841 765 846 -942 617],[934 931 653 606 598 734 0 0 476 489 0 0 0 576 587 0 214 868 846 0 0 758 352 146 428 0 495 486 0 0 106 0 0 203 0 46 0 381 0 184 733 0 643 880 736 841 765 846 0 617]
[575 -137 223 363 323 800 338 205 989 460 690 524 807 498 -854 120 977 -333 509 79 575 320 868 646 717 722 859 939 200 139 524 628 946 573 672 166 923 571 488 511 271 585 941],[575 0 223 363 323 800 338 205 989 460 690 524 807 498 0 120 977 0 509 79 575 320 868 646 717 722 859 939 200 139 524 628 946 573 672 166 923 571 488 511 271 585 941]
[-991 -271 -465],[0 0 0]
[836 977 184 731 -940 -496 427 570 480 303 653 848 77 312 386 -302 90 544 381 285 -358 -890 553 52 430 608 -420 -239 664 46 336 852 -975 -477 499 327 226 33 43 -787 -75 695 361 -716 866 553 805 -891],[836 977 184 731 0 0 427 570 480 303 653 848 77 312 386 0 90 544 381 285 0 0 553 52 430 608 0 0 664 46 336 852 0 0 499 327 226 33 43 0 0 695 361 0 866 553 805 0]
[-518 -494 12 -396 -278 -885 -12 -550 -885 -816 888 20 536 -730 391 -348 -289 479 622 291 396 -774 771 -521 -892 -15 -424],[0 0 12 0 0 0 0 0 0 0 888 20 536 0 391 0 0 479 622 291 396 0 771 0 0 0 0]
[579 103 -226 252 262 559 54 -491 516 -17 104 -388 557 -983 -86 -600 -972 802 -652 901 896 -136 944 519 -825 210 -924 -843 -231 -133 27 673 238 -316 375 586 -501 564 -845 138 -122 -411 36 443 -178],[579 103 0 252 262 559 54 0 516 0 104 0 557 0 0 0 0 802 0 901 896 0 944 519 0 210 0 0 0 0 27 673 238 0 375 586 0 564 0 138 0 0 36 443 0]
[-12 15 968 278 -133 51 -517 -478 845 831 182 852 422 -293 814 -409],[0 15 968 278 0 51 0 0 845 831 182 852 422 0 814 0]
[-653 -100 -674 -251 -438],[0 0 0 0 0]
[697 749 -163 166 -480 -437 -228 -280 -51 711 -786 178 -496 -327 -745 112 -467 -406],[697 749 0 166 0 0 0 0 0 711 0 178 0 0 0 112 0 0]
[-200 790 -61 674 232 706],[0 790 0 674 232 706]
[-914 -960 -947 -780 -876 -371 -678 -589 -380 -92 -75 -172 -45 -427 -694 -409 -952 -164 -760 -118 -898 -344 -140 -583 -587 -829 -719 -758 -826 -226 -244 -709 -549 -306 -404 -384 -29 -483 -540 780 -278 -331 -665 -213 -404 -238],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 780 0 0 0 0 0 0]
[585 383 -416 543 -102 -869 -635 -667 -297 317],[585 383 0 543 0 0 0 0 0 317]
[461 953 580 785 -162 914 -761 -814 570 26 -285 728 454 1 39 291 567 -629 -902 621 -837 -405 124 -300 -52 280 422 -850 -270 872 879 -268 727 -404 11 394 -510 328 958 633 -845 552 -920 -848 229 316 -492 996 169 635],[461 953 580 785 0 914 0 0 570 26 0 728 454 1 39 291 567 0 0 621 0 0 124 0 0 280 422 0 0 872 879 0 727 0 11 394 0 328 958 633 0 552 0 0 229 316 0 996 169 635]
[22 -905 308 -961 855 -88 -82 -15 555 805 -654 613 226 851 603 -296 666 657 824 912 -422 -972 -672 -610 661 -294 293 336 -320 -185 104 382 -543 968 -744 -215 405 -870 275 -253 -621 -228],[22 0 308 0 855 0 0 0 555 805 0 613 226 851 603 0 666 657 824 912 0 0 0 0 661 0 293 336 0 0 104 382 0 968 0 0 405 0 275 0 0 0]
[-351 -881 -528 -938 -440 -582 -345 -517 -465 -833 -275 -433 -816 320 -696 -402 -182 -964 -697 -224 -297 -447],[0 0 0 0 0 0 0 0 0 0 0 0 0 320 0 0 0 0 0 0 0 0]
[695 -1000 -618 -466 -43 -461 -448 -320 -791 -93 -471 -561 -876 -556 -32 -207 -174 -637 414 -390 -41 -525 -595 851 -157 -455 -722 -231 -177 -284 308 -996 -609 -825 -744 779 -605 594 -134 -511 -456 -950 -44],[695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 414 0 0 0 0 851 0 0 0 0 0 0 308 0 0 0 0 779 0 594 0 0 0 0 0]
[294 542 -366 104 -947 833 -324 -232 -500 -798 744 -361 554 -786 180 -528 -651 765 -744 -736 -942 -46 -34 -329 -960 508 -173 -564 -810 -989 -589 -302 894 -625 -338 199 -799 377 76 -406 -462 -262 -111 -774 -568 -506 -34 -439 -427],[294 542 0 104 0 833 0 0 0 0 744 0 554 0 180 0 0 765 0 0 0 0 0 0 0 508 0 0 0 0 0 0 894 0 0 199 0 377 76 0 0 0 0 0 0 0 0 0 0]
[-946 32 -313 -322 76 939 -969 -909 549 -189 54 -544 -557 950 920 -162 -993 -238 387 912 -696 -419 671 -296],[0 32 0 0 76 939 0 0 549 0 54 0 0 950 920 0 0 0 387 912 0 0 671 0]
[-189 161 972 408 122 -6 297 -525 -932 272 704 -115 717 251 608 -563 -973 435 421 -416 -13 -924 570 -47 -876 869 -557 -47 724 914 -43 799 106 -741 -743 -760 -818 771 -70 -197 686 -191 -458 -243 947 941 437 -977 -40],[0 161 972 408 122 0 297 0 0 272 704 0 717 251 608 0 0 435 421 0 0 0 570 0 0 869 0 0 724 914 0 799 106 0 0 0 0 771 0 0 686 0 0 0 947 941 437 0 0]
[-157 -307 -997 -250 -757 -176 -849 -522 607 87 -516 -72 -280 -835 -774 -718 -669 -793 -909],[0 0 0 0 0 0 0 0 607 87 0 0 0 0 0 0 0 0 0]
[-288 121 218 -619 133 -822 613 84 226 945 943 654 -703 182 136 553 679 -863 -343 429 979 105 986 244 214 749 -320 -309 21 659 -247 -691 751 -140 429 239 977 511 122 629 264 713 -510 -697 -13],[0 121 218 0 133 0 613 84 226 945 943 654 0 182 136 553 679 0 0 429 979 105 986 244 214 749 0 0 21 659 0 0 751 0 429 239 977 511 122 629 264 713 0 0 0]
[-548 891],[0 891]
[-786],[0]
[-532 -439 -876 -731 -65 -109 215 874 90 -650 -731 995 -214 -375 -690 -308 -615 -985 -979],[0 0 0 0 0 0 215 874 90 0 0 995 0 0 0 0 0 0 0]
[-860 -579 560 283 220 -889 -111 660 -550 693 518 942 -914 600 -717 -50 -498 640 434 -610 -920 662 438 -581 683 -628 411 138 93 -80 969 321 837 551 -234 298 676 -512 -448 -28 538 326],[0 0 560 283 220 0 0 660 0 693 518 942 0 600 0 0 0 640 434 0 0 662 438 0 683 0 411 138 93 0 969 321 837 551 0 298 676 0 0 0 538 326]
[-855 -628 -289 301 -969 974 -303 -842 -827 -739 -155 -738 -978 -547 -359 -354 -680 -650 884 -753 -987 -148 212 -800],[0 0 0 301 0 974 0 0 0 0 0 0 0 0 0 0 0 0 884 0 0 0 212 0]
[-328 -862 -459 649 806 360 301 -645 965 -482 641 -554 -346 -113 256 686],[0 0 0 649 806 360 301 0 965 0 641 0 0 0 256 686]
[25 -490 196 825 -485 -772 -836 362 -294 165 -764 -374 -50 505 -480 -980 22 -15 -990 677 -805 -866 917 -147 -385 -15 -612 51 -814 -533 135 -810 412 -432 -684 877 924 943 -76 115 544 443 -801 355 844 672 150 742],[25 0 196 825 0 0 0 362 0 165 0 0 0 505 0 0 22 0 0 677 0 0 917 0 0 0 0 51 0 0 135 0 412 0 0 877 924 943 0 115 544 443 0 355 844 672 150 742]
[755 742 -955 554 195 207 -416 -490 -202 511 555 683 423 298 901 864 15 696 621 -127 539 530 580 499 811 72 -368 773 339 950 958 572 679 719 -387],[755 742 0 554 195 207 0 0 0 511 555 683 423 298 901 864 15 696 621 0 539 530 580 499 811 72 0 773 339 950 958 572 679 719 0]
[103 977 -569 75 993 674 -600 168],[103 977 0 75 993 674 0 168]
[-890 -827 -455 230 -912 683 -764 -373 -657 495 -445 -386 -613 719 -763 -216 791 -211 933 -821 -728 -75 179 -198 545 638 -305 -703 665 751 -242 686 920 -855 330 -448 -270 -905 188 -82 622 -307 -879 -201 618],[0 0 0 230 0 683 0 0 0 495 0 0 0 719 0 0 791 0 933 0 0 0 179 0 545 638 0 0 665 751 0 686 920 0 330 0 0 0 188 0 622 0 0 0 618]
[-975 -217 409 -786 -837 221 844 -855 -796 -528 653 -669 -568 -513 -677 -611 -980],[0 0 409 0 0 221 844 0 0 0 653 0 0 0 0 0 0]
[-647 702 -73 6 -679 778 -7 -128 -389 -67 471 -317 73 -991 -275 -739 -622 -593 714 -370 -948 960 -149 -273],[0 702 0 6 0 778 0 0 0 0 471 0 73 0 0 0 0 0 714 0 0 960 0 0]
[551 436 632 149 869 959 760 204 958 662 657 78 774 146 816 972 983 846 926 -789 -980 449 259 455 -605 210 -933 556 177 936 795 943 236 -926 979 687 61 760 212 59],[551 436 632 149 869 959 760 204 958 662 657 78 774 146 816 972 983 846 926 0 0 449 259 455 0 210 0 556 177 936 795 943 236 0 979 687 61 760 212 59]
[-823 -681 -127 -733 -564 -119 -874 -968 666 370 323 237 -904 260 -76 -665 -848 -884 -185 239 -43 -944],[0 0 0 0 0 0 0 0 666 370 323 237 0 260 0 0 0 0 0 239 0 0]
[874 -701 -189 240 632 52 5 -630 -812 147 602 955 -520 965 97 -262 500 662 449 -924 3 351 361 -13 763 178 -155 -885 -808 307 496 -592 672 -899],[874 0 0 240 632 52 5 0 0 147 602 955 0 965 97 0 500 662 449 0 3 351 361 0 763 178 0 0 0 307 496 0 672 0]
[714 577 797 -44 -814 -478 -631 546 -593 24 813 909 733 626 802 492 -278 -440 -858 -480 555 -364 756 308 -369 673 969 397 948 358 61 892 -224 551 -661 -896 -178 559 -489 -895],[714 577 797 0 0 0 0 546 0 24 813 909 733 626 802 492 0 0 0 0 555 0 756 308 0 673 969 397 948 358 61 892 0 551 0 0 0 559 0 0]
[705 -571 705 387 760 665 795 160 -626 -169 -285 673 -930 452 40 231 1],[705 0 705 387 760 665 795 160 0 0 0 673 0 452 40 231 1]
[914],[914]
[334 -671 133 142 253 702 384 -679 -882 365],[334 0 133 142 253 702 384 0 0 365]
[-398 470 268 -406 993 693 660 -336 -643 -828 -33 325 164 -985 -268 106 -739 -87 899 -959 -547 547 -261 880 -445 -667 -376 923 -722 -483 -626 66 -8 215 -99 -51 825 -99 220 -939 472 222 -118 -859 -128 -365 580 896],[0 470 268 0 993 693 660 0 0 0 0 325 164 0 0 106 0 0 899 0 0 547 0 880 0 0 0 923 0 0 0 66 0 215 0 0 825 0 220 0 472 222 0 0 0 0 580 896]
[223 518 941 298 967 780 979 -273 308 -269 752 795 783 98 821 447 414 -522 895 120 714 317 744 453 918 211 684 -165],[223 518 941 298 967 780 979 0 308 0 752 795 783 98 821 447 414 0 895 120 714 317 744 453 918 211 684 0]
[253 47 157 -929 -773 191 -223 -841 -168 393 776 378 -321 21 240 828 587 916 -464 -884 -83 -882 361 192 -566 -857 -95],[253 47 157 0 0 191 0 0 0 393 776 378 0 21 240 828 587 916 0 0 0 0 361 192 0 0 0]
[-329 -792 -308 -730 -731 -165 141 -611 799 -747 -972 -885 811 214 -367 -171 -512 -854 -15 626 -460 -163 -629 567 -667 811 -917 57 665 -901 -966 798],[0 0 0 0 0 0 141 0 799 0 0 0 811 214 0 0 0 0 0 626 0 0 0 567 0 811 0 57 665 0 0 798]
[65 -67 733 849 -871 -358 606 69 373 699 545 626 840 805 295 15 700 0 90 -966 138 91 702 195 939 935 109 382 -889 -79 86 171 319 -180 798 670 -113 774 95 -135 681 -528 20 316 854],[65 0 733 849 0 0 606 69 373 699 545 626 840 805 295 15 700 0 90 0 138 91 702 195 939 935 109 382 0 0 86 171 319 0 798 670 0 774 95 0 681 0 20 316 854]
[303 -224 -134 -781 553 671 507 -264 935 470 830 -779 300 745 440 -389 6 133 -317 -437 732 525 916 -110 726],[303 0 0 0 553 671 507 0 935 470 830 0 300 745 440 0 6 133 0 0 732 525 916 0 726]
[-670 -55 -81 77 -14 -105 -738 -473 -657 -233 -802 -233 -298 -406 -913 -33 -467 -355 -89 -530 -267 -789 -381 -870 -66 -280 -212 -516 -354 555 -66 -183 -493],[0 0 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 555 0 0 0]
[346 -174 929 -254 -6 -269 903 -647 -210 -778 434 38 891 -361],[346 0 929 0 0 0 903 0 0 0 434 38 891 0]
[250 438 -273 780 770 -473 859 841 678 -360 -562 -210 -369 803 459 524 330 565 -467 645 -623 834 -753 925 221 862 113 717 383 222 822 -293 -941 781 115 516 -761 -417 -192 -926],[250 438 0 780 770 0 859 841 678 0 0 0 0 803 459 524 330 565 0 645 0 834 0 925 221 862 113 717 383 222 822 0 0 781 115 516 0 0 0 0]
[-177 855 -497 664 -547 621 -915 608 865 374 -505 477 896 -312 501 803 -963 -37 -322 796 -115 -894 -458 -78 223 -586 -88 151 -91 -169 -958 959 150 -657 705 961 -817 -950 539 -896 640 -699 -636 638 968 787 149 -214],[0 855 0 664 0 621 0 608 865 374 0 477 896 0 501 803 0 0 0 796 0 0 0 0 223 0 0 151 0 0 0 959 150 0 705 961 0 0 539 0 640 0 0 638 968 787 149 0]
[7 858 929 889 786 256 362 17 90 -19 623 91 872 264 599 -697 131 142 612],[7 858 929 889 786 256 362 17 90 0 623 91 872 264 599 0 131 142 612]
[-36 -572 704 -989 750 -477 759 275 -175 -780 -71 159 -268 320 -910 -696],[0 0 704 0 750 0 759 275 0 0 0 159 0 320 0 0]
[-13 -963 -651 -505 -186 -807 86 -599 -414 306 -608 -907 67 -172],[0 0 0 0 0 0 86 0 0 306 0 0 67 0]
[-645 -277 -253 -670 -625 -129 -500 -395 -896 173 -518],[0 0 0 0 0 0 0 0 0 173 0]
[-940],[0]
[310 56 -161 650 55 702 375 947],[310 56 0 650 55 702 375 947]
[794 887 334 528 537 47 946 -65 234 499 448 -738 791 -819 408 848 839 525 787 55 371 401 893 547 720 637 657 10 623 383 182 592 360 862 691 228 373 733 303 859 787 -710 158 859 495],[794 887 334 528 537 47 946 0 234 499 448 0 791 0 408 848 839 525 787 55 371 401 893 547 720 637 657 10 623 383 182 592 360 862 691 228 373 733 303 859 787 0 158 859 495]
[100 896 745 -735 -508 -987 -16],[100 896 745 0 0 0 0]
[-175 -363 -211 -392 -961 925 858 -505 -337 -282 654 -573 -464 -378 -400 -798 548 -71 -513 -356 -130 -119 -736 -8 -426 -454 -836 -102 -696 -552 -493 -802 -293 -151],[0 0 0 0 0 925 858 0 0 0 654 0 0 0 0 0 548 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[39 -959 -55 -340 -326 755 43 -247 -474 -636 -357 -378 -529 -660 -713 696 -447 -575 682 553 594 -392 -50 672],[39 0 0 0 0 755 43 0 0 0 0 0 0 0 0 696 0 0 682 553 594 0 0 672]
[241 -939 -538 376 121 -713 308 -865 -682 874 352 -835 -11 406 -73 -468 -27 -578 -544 -72 -638 743 -372 499 -447 -868 -716 161 -963 402 -511 -236 994 807 -913 -778 -161 -918 -825 -101 757 931 -306 -643 -152 -408 815 780],[241 0 0 376 121 0 308 0 0 874 352 0 0 406 0 0 0 0 0 0 0 743 0 499 0 0 0 161 0 402 0 0 994 807 0 0 0 0 0 0 757 931 0 0 0 0 815 780]
[787 -191 -525 -396 -742 -500 -370 -717 -532 -295 -231 948 863 360 -885 817 -256 -934 682 -711],[787 0 0 0 0 0 0 0 0 0 0 948 863 360 0 817 0 0 682 0]
[-344 -27 -742 -734 985 903 -734 482 -757 -520],[0 0 0 0 985 903 0 482 0 0]
[900 -978 -357 -890 514 -656 -329 -631 -57 -510 -384 -390 -190 86 -848 -339 -826 -558 -325 -763 -864 -32 -511 -919 -771 -751],[900 0 0 0 514 0 0 0 0 0 0 0 0 86 0 0 0 0 0 0 0 0 0 0 0 0]
[359 118 950 36 931],[359 118 950 36 931]
[-678 554 -98 -245 -956],[0 554 0 0 0]
[-23 298 936 -754 -557 -433 -359 -395 -541 -273 286 -756 600 -245 -671 -742 812 684],[0 298 936 0 0 0 0 0 0 0 286 0 600 0 0 0 812 684]
[140 -651 769 -693 47 -544 729 -103 -389 -227 -117 -748 -434 232 -558 -535 757 -107 -467 183 -890 309 -185 -127 925 342 125 -232 226 115 -449 60 786],[140 0 769 0 47 0 729 0 0 0 0 0 0 232 0 0 757 0 0 183 0 309 0 0 925 342 125 0 226 115 0 60 786]
[368 725 829 324 295 533 272 -350 832 149 298 326 903 303 -756 649 269 428 278 823 82 389 10 753 164 396],[368 725 829 324 295 533 272 0 832 149 298 326 903 303 0 649 269 428 278 823 82 389 10 753 164 396]
[-697 -906 -119 -98 -114 -794 -34 -422 -9 -37 -903 -689 -817 -100 -945 -659 -786 -964 -151 -28 -969 -967],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[171 381 -876 695 255 799 909 889 970 828 439 70 841 749 992 306 417 639 236 329 166 139 658 13 -968 355 833 829 305 41 648 785 630 200 423 238 216 -778 572 812 230 953 85 789 166 724],[171 381 0 695 255 799 909 889 970 828 439 70 841 749 992 306 417 639 236 329 166 139 658 13 0 355 833 829 305 41 648 785 630 200 423 238 216 0 572 812 230 953 85 789 166 724]
[-227 -1 -739 -414 -897 -680 278 163 -871 -838 -589 -193 -701 -301 -576 994 -65 501 83 -123 -1000 -521 387 48 396 -61 -931 -894 -414 419 -163 732 517 -31],[0 0 0 0 0 0 278 163 0 0 0 0 0 0 0 994 0 501 83 0 0 0 387 48 396 0 0 0 0 419 0 732 517 0]
[538 -613 931 97 -912 145 170 93 -817 -374 557 -482 -837 769 -686 588 381 -211 -880 -387 -618 -161 -629 -547 616 -9 423 397 834 -969 695 -147 -756 381 615 -599 351 375 827 -75],[538 0 931 97 0 145 170 93 0 0 557 0 0 769 0 588 381 0 0 0 0 0 0 0 616 0 423 397 834 0 695 0 0 381 615 0 351 375 827 0]
[-282 -77 -457 -472 -275 -740 -813 -695 736 -832 866 -397 496 -628 -236 449 -581 -63 345 -614 318 -718 -694 819 -495 -366 -427 -144 4 466 -155 -247 -174 -69],[0 0 0 0 0 0 0 0 736 0 866 0 496 0 0 449 0 0 345 0 318 0 0 819 0 0 0 0 4 466 0 0 0 0]
[742 9 152 221 27 918 296],[742 9 152 221 27 918 296]
[627 295 716 305 179 857 915 546 -659 59 -239 -308 826 933 273 860 259 713 818 904 913 295 782 -828 532 30 697 424 910 137 685 835 -529 -276 -156 948 -107 374 148 521 252 789 401 660 507 832 911 29 226 264],[627 295 716 305 179 857 915 546 0 59 0 0 826 933 273 860 259 713 818 904 913 295 782 0 532 30 697 424 910 137 685 835 0 0 0 948 0 374 148 521 252 789 401 660 507 832 911 29 226 264]
[163 702 815 112 878 944 434 511 734 755 614 564 745 336 933 588 122 -373 281 805 960 152 358 912 898 311 -263 55 191 88 250],[163 702 815 112 878 944 434 511 734 755 614 564 745 336 933 588 122 0 281 805 960 152 358 912 898 311 0 55 191 88 250]
[-971 -202 -575 -2 -897 -26 -926 -964 -875 -410 -513 -585 -499 -352 -623 257 -408 479 880 -606 -764 -213 -602 966 440 -326 -619 276 -477 -918 -962 -843 -823 -762 -810 -58 -341 -808 -884 -39 -508 73 -760 84 -537 -323 -752],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 257 0 479 880 0 0 0 0 966 440 0 0 276 0 0 0 0 0 0 0 0 0 0 0 0 0 73 0 84 0 0 0]
[-169 -136 -449 669 160 -304 733 -281 452 693 125 126 752 -916 -900 -515 -205 -176 803 532 -559 -189 132 89 -150 -674 -521 454 124 947 -267 438 -659 -585],[0 0 0 669 160 0 733 0 452 693 125 126 752 0 0 0 0 0 803 532 0 0 132 89 0 0 0 454 124 947 0 438 0 0]
[-292 -191 268 81 255 641 947],[0 0 268 81 255 641 947]
[-507 915 888 641 139 -298 -200 -590 -310 -812 355 350 -833 534 -499 -705 -711 -993],[0 915 888 641 139 0 0 0 0 0 355 350 0 534 0 0 0 0]
[137 800 -138 71 -995 244 992 712 672 -262 887 -938 517 -1000 591 342 406 147 736 -262 421 551 300 -645 530],[137 800 0 71 0 244 992 712 672 0 887 0 517 0 591 342 406 147 736 0 421 551 300 0 530]
[-632 -285 -236 907 111 -883 436 -451 -26 -400 -933 -281 -244 -148 -547 637 -421 973 -113 -451 -846 -36 -284 -283 -409 -486 -361 -442 -660 -248 242 -921 658 -661 -286],[0 0 0 907 111 0 436 0 0 0 0 0 0 0 0 637 0 973 0 0 0 0 0 0 0 0 0 0 0 0 242 0 658 0 0]
[65 181 -56 467 772 551 118 266 308 192 234 25 -786 129 145 691 181 -709 505 -276 -779 151 -61 810 482 421],[65 181 0 467 772 551 118 266 308 192 234 25 0 129 145 691 181 0 505 0 0 151 0 810 482 421]
[-523 -866 673 103 912 779 975 804 -359 292 -848 -310 339 -283 -317 845 919 45 810 585 741 423 950 -641 147 206 -581 -130 935 880 52 -849 410 732 851 -628 369 716 436 442 299 904 211 -149],[0 0 673 103 912 779 975 804 0 292 0 0 339 0 0 845 919 45 810 585 741 423 950 0 147 206 0 0 935 880 52 0 410 732 851 0 369 716 436 442 299 904 211 0]
[-945 -30 -526 -319 -753 -82 -457 -685 -168 -237 -529 -431 -127 -579 -530 -426],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[-512 641 744 483 140 129 570 -945 -751],[0 641 744 483 140 129 570 0 0]
[566 -971 -279 392 -265 -860 516 429 -498 -98 553 -98 442 12 299 -680 959 715 201 35 341 706 -633 -561 486 7 932 817 -565 832 544 -538 741 648 820 546 597],[566 0 0 392 0 0 516 429 0 0 553 0 442 12 299 0 959 715 201 35 341 706 0 0 486 7 932 817 0 832 544 0 741 648 820 546 597]
[936 529 167 988 713 605 -165 478 356],[936 529 167 988 713 605 0 478 356]
[-370 410 -537 -53 -387 -8 -82 -508 -519 143 -866 -861 -436 -625 16 -686 455 -709 -326 -291 -867 35 -42 -539 -477 -764 -466 -431 -437 -81 -442 -871 -96 -403 582 700 -745 -864 -351 -542 601 853 -35 -506 -96 202 -801 284 -129 -571],[0 410 0 0 0 0 0 0 0 143 0 0 0 0 16 0 455 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 582 700 0 0 0 0 601 853 0 0 0 202 0 284 0 0]
[-240 796 359 -616 -16 -516 865 -971 288 -328 905 -322 -631 349 768 -416],[0 796 359 0 0 0 865 0 288 0 905 0 0 349 768 0]
[420 722 130 354],[420 722 130 354]
[-86 -638 -386 -397],[0 0 0 0]
[-764 -517 -684 -962 -374 -439 -797 58 -533 -837 -973 -294 962 -798 955],[0 0 0 0 0 0 0 58 0 0 0 0 962 0 955]
[-395 -271 -681 -169 -168 -621 -665 778 -83 -128 -154 -821 -550 -681 -654 -789 -429 -831 79 -558 386 -348 -723 780],[0 0 0 0 0 0 0 778 0 0 0 0 0 0 0 0 0 0 79 0 386 0 0 780]
[960 -995 -635 221 35 512 -668 410 -435 8 -594 -87 45 498 -326 985 -415 -591 421 594 14 -865 543 -137 731 699 684],[960 0 0 221 35 512 0 410 0 8 0 0 45 498 0 985 0 0 421 594 14 0 543 0 731 699 684]
[990 357 -199 973 928 -722 -551 664 737 110],[990 357 0 973 928 0 0 664 737 110]
[774 -927 -68 -690 -199 -641 -633 -447 -869 -142 -387 -717 -508 -786 -272 -247 -884 -303 -195 -125],[774 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[99 14 539 -699 864 -838 -112 -660 985 210],[99 14 539 0 864 0 0 0 985 210]
[-672 -879 -259 -677 484 -926 -115 -391 935 -431 -587 -30 -243 -925 -55 -857 -545 -572 -375 -136 222 -428 -630 -566 -806 -69],[0 0 0 0 484 0 0 0 935 0 0 0 0 0 0 0 0 0 0 0 222 0 0 0 0 0]
[677 356 75 36 593 367 -960 485 838 357 -275 565 13 -349 718 696 -453 483 741 -724 248 309 907],[677 356 75 36 593 367 0 485 838 357 0 565 13 0 718 696 0 483 741 0 248 309 907]
[-720 -876 -328 -27 537 -114 -204 -599 -445 -711 -87 -923 -862 -826 -404 -707 -931 -628 -116 -970 -363 -394 -445 -852 -958 -636 -898 -569 -704 -298 -980 -90 -216 -238 -517 -213 -46 -284 -37 -243 -889 -284 -443 -969 -289 -674 -553 -132 -463 -941],[0 0 0 0 537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
[142 106 677 653 690 941 777 884 809 836 851 300 747 83 110 758 277 837 760 839 577],[142 106 677 653 690 941 777 884 809 836 851 300 747 83 110 758 277 837 760 839 577]
[467 -875 486 793 254 220 -716 -621 962 700 438 462 834 603 621 -613 775 263 707 79 14 -949 179 807 875 632 857],[467 0 486 793 254 220 0 0 962 700 438 462 834 603 621 0 775 263 707 79 14 0 179 807 875 632 857]
[632 -840 -759 831 -965 485 -554 437 425 -99 -521 814 50],[632 0 0 831 0 485 0 437 425 0 0 814 50]
[915 976 710 481 864 148 953 257 645 723],[915 976 710 481 864 148 953 257 645 723]
[483 213 940 851 649 642 893 244 171],[483 213 940 851 649 642 893 244 171]
[354 192 280 -740 -710 298 -201 635 -667 844 -259 472 -310 365 227 760 211 -114 630 705 307 -892 -7 -708 676 808 48 -168 -372 134 435 755 -25 -242 549 693 989],[354 192 280 0 0 298 0 635 0 844 0 472 0 365 227 760 211 0 630 705 307 0 0 0 676 808 48 0 0 134 435 755 0 0 549 693 989]
