train_input_1,train_input_2,train_output_1
[-447 -538 -723 842 286 -776 231 537 342 188 -396 -248 188 214 464 252 -402 -270 -315 -399 94 -981 -768 153 -946 318 -120 -880 24 -984 408 -130 675 516 -793 -413 674 118 725 -23 -244 -777 -441 980 714 907 -605 -29],[-29 -605 907 714 980 -441 -777 -244 -23 725 118 674 542 -793 516 675 -130 408 -984 24 -880 -120 318 -946 153 -768 -981 94 -399 -315 -270 -402 252 -32 214 188 -248 -396 188 342 -932 231 -776 286 842 -723 -538 -447],false
[88 411 -90 611 609 -59 -247 -520 576 233 -371 178 154 793 -154 557 -808],[-808 557 -154 -60 154 178 -371 233 576 -520 -247 -59 609 611 -90 411 88],false
[658 521 -79 -634 -445 -923 734 557 22 -11 -41 -718 384 78 955 -783 407 31 798 -106 -524 950 458 -331 128 -570 211 742 -259 -355 333 -76 3 -653 992 922 -118 -762 -840 421],[421 -840 -762 -118 922 992 -653 3 -76 333 -355 -259 742 211 -570 128 -331 458 950 -524 -151 798 31 407 -783 955 78 384 -718 -329 -11 287 276 734 -923 -445 -634 -79 521 658],false
[981 -380 538 -895 -521 134 -383 163 -630 -896 -28 -676 -688 -293 -389],[-389 -293 -688 -676 -28 -896 -630 163 -383 134 -699 -895 538 -380 981],false
[145 -509 -680 94 103 205 926 944 812 34 -903 -578 -919 15 -689 880 -245 -165 76 -640 -247 910 751 921 -871 926 543 377 20 88 -721 174 719 404 245 -117 585 421 120 -375 -272 640],[640 -272 -375 120 421 585 -117 245 404 719 174 -721 88 20 377 543 926 -871 921 751 910 -247 -640 76 -165 -245 880 -689 15 838 -578 -903 34 812 944 926 649 103 94 -680 -509 145],false
[-957 -307 244 -804 -400 241 -567 -342 721 496 187 -519 -841 -894 -223 431 809 391 516 -170 63 -902 519 250 -18 834 -941 33 -934 461 803 -830 508 -597 -75 276],[276 -75 -597 508 -830 803 461 -934 33 -941 -147 -18 250 519 -902 63 -170 516 391 809 431 -223 -894 -841 -519 187 496 721 -342 -567 366 -400 -804 873 -307 -957],false
[484 -418 -9 831 925 219 -924 740 -66 -953 791 -384 553 931 -154 615 -795 -107 993 -271 -489 -366 -351 749 -790 -742 401 -364],[-364 -847 -742 -790 749 -351 -366 -489 -271 993 -107 -795 615 -154 931 553 -384 70 -953 -66 740 -924 219 925 831 -9 -418 484],false
[-454 -43 354 -895 444 451 907 122 -879 -956 672 -536 -467 421 349 488 -165 -159 989 -460 -84 -256 -596 155 -267 -709 -256 -507 837 -266 662 -793 -777 -487 693 -403 -838 -523 -438 -869 -555 192 285 774 -155 -290 710 127],[127 710 -290 -155 774 285 192 -555 -259 -438 -523 -838 223 693 -487 -777 -793 662 -266 925 -507 -256 -709 -267 155 -596 -256 -84 -460 989 -159 -165 488 349 421 -467 -536 672 -956 -879 122 907 451 444 -895 354 -43 -454],false
[709 924 788 -774 63 46 -499 -605 -423 932 -483 -631 383 -342 167 -159 67 985 -291 635 -895 492 995 168 -576 602 41 -626 168 400 -122 -355 644 545 -73 376 619 -388 -797 912 703 207 873 539 43 -863 -530 356],[356 -530 -863 43 539 873 207 703 912 -797 -388 619 376 -73 545 644 -355 -122 400 168 -626 41 602 -576 168 995 492 -895 635 -291 985 67 -159 167 -342 11 -631 -483 932 -423 -605 -499 46 63 -774 788 924 709],false
[-223 -374 712 304 256 -975 -59 -678 95 784 357 969 -438 -53 -216 -995 77 -892 -161 -877 776 -629 -205 -912 231 329 -586 -875 -115 11 804 -178],[-178 804 11 -115 -875 -586 329 231 -912 -205 -629 776 -877 -161 -892 77 -995 -216 -53 -438 969 357 784 749 -678 -59 -975 256 304 712 -374 -223],false
[-547 -283 418 32 -257 -140 -160 639 -590 -158 -655 -227 248 -658 747 436 96 34 -606 -678 -122 690 -129 616 256 -857 5 -649 -741 -711 -619 -276 -478 -135 -740 881 -733 193 978 350 -315 969 693],[275 969 -315 350 978 193 -733 881 -740 -135 -478 -276 -619 -711 -741 -649 5 -350 754 616 -129 690 -122 -678 -606 399 96 436 747 -658 248 -227 -655 -158 -590 639 -160 -140 -257 32 418 -283 -547],false
[-910 -499 80 -291 -549 336 -763],[-22 336 -549 105 80 -499 -160],false
[132 -787 -877 -737 -886 -931 -118 -60 119 -567 -653 328 477 961 55 775 -687 -652 427 439 416 -543 -788 -652 -509 193 -910 64 -3 349 400],[400 349 -3 64 -910 193 -509 -652 -788 -543 416 439 427 -652 -687 775 55 961 477 328 -653 -567 119 15 -118 -984 -886 -737 -877 -787 132],false
[-153 -494 720 986 -229 533 -756 -98 320 -894 343 -980 -288 181 343 834 -712 -661 -943 -393 783 -70 -245 -304 -232 -910 -352 -376 -181 -904 -594 -202 784 337 -1 -992 297 -255 292 -206 139 -148 -220 755 928 226 897],[897 226 928 755 -220 -148 139 -206 607 -255 297 -992 357 337 784 -202 -594 -904 -181 -376 -352 -910 -232 -304 -245 -70 783 -393 -943 -661 -712 834 343 181 -288 -980 343 -894 650 -98 -756 533 -229 986 720 -494 -153],false
[786],[498],false
[-479 378 -314 757 -891 924 -639 343 -821 687 -462 -28 -205 -918 -948 735 -461 -28 167 -68 479 -37 864 -768 -221],[-324 -768 864 -37 479 -68 -319 -28 -461 735 -948 -918 -205 -28 -462 687 -840 233 -639 924 -891 757 -314 378 -479],false
[57 972 -957 -388 467 -445 802 503 -793 -516 758 675 -516 549 826 -387 162 888 413 949 -981 -843 -991 -564 204 326],[174 204 -564 -991 -843 -981 949 413 888 162 -387 826 549 -516 675 758 -516 -793 503 802 -445 467 -388 -957 972 57],false
[395 -130 797 -893 -216 696 -339 -893 -219 -700 851 -242 746 -160 -723 54 -630 -300],[-300 -630 54 -723 -160 746 527 851 -700 -827 -893 208 696 -216 -893 797 -130 395],false
[512 -472 -33 836 213 -324 -996 228 -603 -404 232 -136],[-207 232 -404 -603 228 -996 -324 -501 -609 132 -472 617],false
[-214 618 839 304 429 8 553 685 -381 626 337 -907 -473 -184 -908 -613 105 971 -855 347 -176 -952 -165 -802 -883 480 -639 940 -635 906 -713 -966 624 548 787 -749 -760],[-760 -749 787 548 624 -966 -713 906 -635 0 -639 480 -883 -802 -366 -952 -663 347 -855 971 105 -613 -908 -184 934 -907 337 626 -381 685 553 8 429 304 839 618 -214],false
[515 -275 -843 -214 606 371 276 -866 500 337 -279 824 603],[603 824 -835 -326 500 -866 276 371 606 -214 -843 -275 515],false
[111 377 150 602 -780 -154 850],[850 324 -780 -776 188 377 111],false
[-712 112 -396 -7 41 19 654 250 842 96 -528 962 563 -22 746 -83 823 -924 -109 -568 772 602],[602 772 -568 -109 -924 823 -83 746 -22 563 962 -528 -653 842 250 654 19 41 -7 -289 112 -712],false
[405 -679 -604 -988 -590 -837 -678 455 577 -53 199 -202 -532 81 -488 841 886 -588 -911 -577 -815 -606 405 590 -313 701 -712 834 465 615 -775 -33 -418 -499 -886 -640 -667 -480 -694 746 -248 -520 681 553 -513 192 -79 -974],[-974 -79 192 -513 553 681 -520 -248 746 -694 -480 -760 -640 -486 -499 -418 -383 -775 615 465 834 -712 592 -313 590 405 -606 -815 -577 -911 -588 886 841 -488 81 -532 -202 199 -53 577 455 -678 -837 -590 -988 -604 -679 405],false
[603 11 -197 -205 299],[144 -205 -476 11 603],false
[418 923 477 -477 -228 -504 834 108 806 786 -697 -16 17 253 -756 962 -544 -729 471 -399 185 681 -111 -986 -905 -815 -218 211 488 677 -446 605 273 309 -587 135 420 5 777 -875 -106 530 -842 -635 -882 -480 683],[683 -480 -882 -635 -370 530 -106 -875 777 5 420 135 -587 309 273 605 -446 677 488 -963 -218 343 -905 -986 -111 681 185 -399 471 -729 -544 962 -756 253 17 -16 175 786 806 108 834 615 -228 -477 477 923 418],false
[-479 948 -822 668 309 -146 -90 797 228 -891 318 463 -596 -67 -87 -939 342 116 782 95 -94 -746 -659 499 641 57 467 668 -744 -120 552 -940 906 -778 -283 467 289 867 954 -83 484 -848 651 -547 -897 -349 271 -276 318 1],[1 318 -276 271 -349 -897 -547 651 -848 484 -198 954 867 289 467 -283 -778 906 -940 552 -332 -744 668 467 57 641 499 -659 -746 -94 95 782 116 342 -939 -87 -67 -596 463 318 -891 228 797 -90 -146 309 -128 -822 948 -479],false
[-126 -665 626 110 -47 -443 416 -528 -860 889 395 301 47],[47 -391 -62 378 -860 -392 416 -443 -47 110 626 -665 -126],false
[-844 -257 32 -8 -129 -153 -696 -479 -491 963],[495 -491 -479 -696 -153 -129 -32 32 -257 -844],false
[165 -684 -924 717 -808 -49 444 348 -35 786 -720 -462 142 -974 -39 312 547 -87 -607 671 900 790 236 335 -268 567 68 294 -334 441 14 110 -705 -262 888 -471 -311 324 848 -527 245 -696],[-696 245 -527 848 324 -311 -471 888 -262 -705 110 14 441 -334 294 68 567 -268 335 236 790 900 671 -607 -87 547 312 -39 -974 142 -462 -720 786 -35 -943 444 -49 -808 717 -924 -684 649],false
[2 -627 471 -448 -158 -290],[-132 -158 -448 201 -627 2],false
[-193 -279 -365 -60 -413 240 -195 43 -207 233 -688 -203 173 -106 -431 -88 -315 857 405 -28 -553 865 -322 -191 406 -608],[-608 406 -726 -322 865 -553 -28 -342 857 -332 -88 -431 -106 173 -203 -688 233 -207 43 -195 240 -413 -60 -365 -223 -193],false
[536 545 640 164 419 -10 254 863 -500 -908 768 434 70 341 306 -483 223 76 122 -935 723 -929 -879 784 -762 -62 534 344 416 -361 -226 -538 -413 853 -616 -741 336],[336 -741 -616 853 -413 -538 -226 -361 416 344 534 -62 -762 784 -879 -929 723 849 122 76 223 -483 306 114 70 434 768 -908 -500 -693 254 -10 419 164 640 545 536],false
[165 -320 833 -193 -783 753 -932 874 394 -166],[-166 394 -340 720 753 -783 -193 833 -320 165],false
[-571 -27 -203 -155 552 -927 620 -588 -767 238 438 483 -206 -29 679 572 558 181 -34 -162 -402 546 130 219 682 170 994 -472 621 -616 323 423 -596],[-596 423 323 -616 621 -472 994 170 682 219 722 546 -402 -162 -34 181 558 572 679 -29 -206 483 438 238 670 -588 620 116 -824 -155 -203 -27 -571],false
[-862 -247 -519 930 -683 -286 137 -354 -273 109 66 965 -991 342],[342 -352 886 66 109 -273 -354 137 -286 -411 930 36 -247 -862],false
[970 471 756 -40 279 917 411 735],[-94 -246 10 844 444 538 190 132],false
[-264 170 -401 600 837 459 -332 768 423 -708 -471 692 -84 -569 -378 401 -242 -904 164 972 919 -958 133 -584 343 879 -906 10 330 864 298],[-559 555 -35 636 -343 208 -680 125 -705 -959 -719 -487 -835 -150 -614 -966 864 978 -257 653 -38 -540 -386 -715 -357 928 837 121 -929 457 954],false
[564 -639 -243 370 -488 583 -451 -657 345 153 -637 -534 -462 -457 -15 249 -975 -158 560 248 1 -417 -241 -674 -722 270],[238 -170 275 228 -701 -326 271 -532 -896 -702 -218 -392 -833 71 -736 -641 -699 761 393 -81 -609 431 -354 -554 -690 -584],false
[-515 9 -125 -56 -949 51 108 13],[971 156 155 978 251 -177 495 642],false
[-107 185 -423 -649 726 90 546 762 -19 -862 -78 -215 -226 476 -378 -233 -863 803 -932 424 -917 313 30 -157 156 926 -944 646 -716 -175 196 14 580 962 -448 517 374 983 641 -211 -677 386 -806 -594 769],[252 840 358 -445 -565 -465 399 413 -136 -685 837 -586 451 575 462 -769 -82 867 -159 -900 -127 573 444 920 343 -822 -683 587 -552 335 -285 -55 881 343 714 -453 -433 672 -209 36 -172 349 -283 657 985],false
[95 4 871 458 -822 340 862 -973 686 627 -507 -705 590 714 436 -383 726 741 -720 256 -509 0 337 210 662 -613 948 58 391 938 78 108 299],[-175 21 -436 87 197 -399 10 439 -737 44 -21 -94 652 -507 700 -78 551 322 -459 -268 -250 245 -845 -355 -816 654 -854 101 278 -590 254 -118 -935],false
[-576 -826 -74 -881 -800 -529 184 -857 -402 -244],[-193 -763 -673 -990 252 -871 -567 -69 -333 167],false
[234 924 299 -323 252 888 -514 -444 -743 -439 985 -760 20 460 841 -554 634 -225 -14 289 -24 349 -996],[-83 -667 970 618 706 870 -9 -961 542 363 -510 710 -964 522 193 -589 668 -517 -652 152 393 165 -11],false
[-931 53 -711 168 -216 -987 -952 -974 -705 725 197 -506 253 -121 866 113 -537 99 -825 402 585 -55 912 102 967 -204 917 887 -565 831 630 487 897 -844 -391 -929 552 341 977 -687 124 826 920],[180 -518 194 -77 92 446 608 -65 570 31 -287 680 -755 948 -12 632 704 -226 117 -116 30 -115 578 822 859 -534 744 745 -890 -994 -856 -118 738 464 -704 130 -934 698 -1000 832 -835 -395 53],false
[355 -534 608 -980 -575 128 -878 -126 -940 589 -544 754 966 -754 -24 256 844 -592 266 -473],[937 352 798 499 -884 -239 479 -291 -458 -942 -47 -661 -425 -479 -2 -199 934 -99 903 699],false
[329 847 522 849 650 754 -213 211 -516 -418 615 121 -680 645],[-940 354 -316 -557 -384 188 246 63 522 -983 875 -167 622 444],false
[-113 225 420 432 735],[-525 684 -462 -803 914],false
[-415 379 -787 527 572 -31 -436 -348 940 593 -95 -982 96 893 -712 316 105 820 799 748 -633 132 -216 -344 730 279 293 -112 -413 -135 -578 518 256 -540 120 -31 63 708 20 -953 930 -585 513 -796 38 178 366],[684 161 898 101 643 750 -160 970 293 775 544 -990 -652 -127 332 530 -423 -543 116 656 656 304 -577 -823 -531 900 -665 -400 891 44 445 -734 -569 -648 491 720 -803 169 239 782 665 565 474 760 814 996 -985],false
[-79 -620 533 243 896 560 117 192 148 537 54 368 459 -419 -938 594 539 -607 715 -116 -206],[-825 -820 -788 761 -689 -4 -887 -887 513 -763 687 879 938 860 340 -596 -6 -532 211 -409 101],false
[330 117 61 -830 -736 786 -893 405 967 -685 151 -455 -838 157],[-87 -936 -653 871 691 -373 -973 -933 293 -266 -288 953 -996 -280],false
[-215 -426 820 452 -74 -683 201 537],[-263 -367 531 797 1 -706 817 374],false
[-47 -858 -11 -414 -868 93 -632 -507 -926 348 -818 811],[385 901 897 611 -668 -663 945 368 447 608 970 -510],false
[789 -85 -871 272 793 -757 -972 831 851 950 -328 -73 -298 -442 -753 -945 -705 -950 769 -881 226 873 394 -822 -58 728],[470 703 -467 -487 506 -327 236 138 682 -880 230 -468 -587 -369 957 158 -474 -307 -764 -235 117 -150 -794 867 -266 -207],false
[-468 691 895 -188 -919 252 757 -448 -489 92 432 105 848 -931 -633 311 -822 436 255 855 339 -236 -535 -134 -823 461 877 586 -773 -532 848 455 -911 486 260 136 749 -837 -244],[-960 -686 -146 702 874 -303 -497 607 -72 470 -16 -732 826 284 -834 590 739 801 663 -792 -784 -760 -678 7 -123 -855 889 388 -976 -532 -706 116 720 234 695 758 -476 276 -243],false
[6 -362 974 -512 463 -381 458 691 -653 -440 970 -312 -325 469 -982 554 436 805 581 938 947 265 347 -560 270 637 -553 -184 398 169 141 -6 -360 -863 -839 477 -461 933 459 970 360 262 -212 -386 621],[-572 -903 558 -267 527 839 679 -77 847 506 806 462 542 -68 -990 889 215 631 -321 846 467 239 554 376 741 732 466 -90 -904 586 113 -482 342 -605 58 -15 -864 -227 358 -985 -452 170 -1 -201 547],false
[807 739 387 216 -785 -7 136 758 637 213 717 170 -564 -998 769 -70 767 -615 -215 -350 78 778 -774 -956 -644 -427 150 -423 879 -892 -972 -807 254 -709 176 -595 -116 528 -520 570 -213],[-262 -44 959 577 -945 -386 -996 702 506 -646 -982 722 358 -39 661 675 989 569 863 -992 -230 -297 674 -447 564 962 496 373 -515 -597 216 -68 290 408 30 -857 -110 -760 -613 261 400],false
[-946 -667 939 707 -192 799 12 -231 443 98 563 316],[-71 -201 712 207 -756 416 627 -340 -845 -151 102 892],false
[251 735 145 749 690 982 257 -849 -297 -836 -620 458 -337 -554 -125 506 -182 800 -61 849 -187],[219 -592 50 345 -176 371 -618 -349 125 -597 -73 -51 138 -137 -313 -918 185 -100 -325 -858 -721],false
[969 -477 -715 -380 -517 -672 89 -833 218 -500 -193 113 -105 419],[818 533 -774 773 -454 664 154 830 439 -240 286 672 579 -36],false
[599 -317 223 -843 -536 -753 -792 -805 381 -718 245 -722 54 175 -555],[460 -618 -316 535 -798 440 653 -940 389 60 -627 118 -437 -71 -909],false
[915 -250 832 -939 920 148 410 -372 535 -85 250 -332],[-267 694 -771 -277 91 369 -89 571 273 -355 -584 -485],false
[619 240 -332 425 -315 626 547 788 474 113 517 972 645 25 944 475 917 -694 -636 939 250 -158 -652 191 272 -952 -727 816 -390 -140],[839 -549 520 82 295 -690 -954 -775 -801 -86 -936 267 -850 -852 -265 -139 580 -810 80 570 -92 418 -717 -261 -890 1000 437 858 900 901],false
[571 369 -455 -106 -448],[-55 -21 455 476 356],false
[-492 338 -997 383 841 -696 -966 49 632 961 -563 903 604 -88 -647 -198 -737 -272 -134 156 159 568 -45 -84 519 -325],[-366 219 -232 -344 324 -706 826 624 586 -200 533 869 481 -286 -711 -853 -297 459 -560 -371 -148 -809 153 562 717 -832],false
[-677 352 594 -807 -156 -704 714 -754 250 19 219 141 -504 814 -969 21 670 -769 -661 -505 -981 934 51 670 176 -985 208 -430 274 767 -856 643 793 307 -339 -224 -608],[-927 -295 -427 -670 -642 632 717 869 218 992 -239 669 647 774 -332 876 946 180 -80 -808 -196 868 -659 -125 -243 209 105 256 249 -637 212 -498 -108 -197 -780 614 -537],false
[-739 -684 218 541 594 -129 -304 -366 -709 698 -487 -602 -34 636 954 -667 -710 828 -61 852],[86 -811 694 787 -485 28 150 -265 849 179 -346 -346 -240 -150 346 -840 909 -287 -719 -857],false
[-844 104 -986 985 -657 -848 -621 -112 -18 -382 -870],[-58 497 -984 172 212 -234 581 214 -49 71 -657],false
[-84 904 -32 -926 553 225 666 -911 171 -215 -927 -94 -341 769 969 265 -533 -87 -417 579 179 202 729 -186 506],[515 761 526 -607 -751 287 -179 104 -708 -502 40 -584 350 332 -682 -422 -427 468 403 -63 -902 620 908 780 49],false
[-140 607 -35 11 -101 -980 158 718 594 -212 854 -41 -951 -830 -493 365 939 131 605 948 107 -183 -163 -830 41 175 -353 -975 905 -105 967 -312 -206 308 718 -159 -606 -510 -28 168 -43 851 588 -944 -143 740 -132],[-211 902 -370 -532 -142 -900 361 -948 314 868 605 982 -371 82 441 -276 -681 592 -649 220 -155 762 667 -152 -498 454 -515 -786 -985 -228 -82 112 513 584 624 288 -299 -4 772 204 384 -522 -572 197 -77 -661 856],false
[657 0 -587 881 -33 834 220 -937 -461 -390 -913 -956 107 -123 68 -581 -182 80 152 418 -118 11 -298 -138 -308 373 -794 -69 -928 -885 767 676 -289 757 -965 -306 62 612 488 313 352 -281 -225 -346 211 723],[-921 74 -294 540 -403 169 -954 -430 -948 -890 -134 530 558 -581 -65 727 -531 -488 962 -342 -424 -680 -674 133 448 617 -39 -370 -140 928 -951 820 -937 462 -304 -895 242 433 -20 -810 -174 -9 -166 379 605 386],false
[-22 674 -801 245 -96 -879 877 314 -184 432 818 790 901 453 655 -228 925 191],[-69 -98 418 930 -515 -938 151 -417 -878 372 651 263 -779 -621 325 -7 -156 -565],false
[-677 -603 -102 -33 -46 -30 853 200 421 141 -215 19 -933 972 49 -987 393 874 584 -295 -406 -58 707],[100 -594 -252 189 -813 -627 323 783 333 -931 558 -956 -999 -385 512 942 315 277 -762 -854 -927 378 -58],false
[290 -759 493 -382 -390 -191 -761 -94 414 872 738 35 707],[723 917 378 941 -11 -798 -257 -617 -567 811 -121 736 173],false
[-249 514 -944 -3 938 137 -273 979 442],[784 -689 -567 -137 229 -563 -432 -194 550],false
[-599 -950 543 -335 892 -115 -839 -495 687 -467 -954 167 149 -564 -972 -944 -328 132 23 -169 399],[-292 -303 -83 460 -463 -109 114 -942 930 -865 847 86 392 308 691 -738 603 -106 -258 978 584],false
[-947 476 -472 518 211 335 -593 -361 -873 -649 725 -879 141 -592 335 637 718 22],[678 944 -244 778 -442 641 752 855 679 390 -737 98 934 933 -559 524 -463 826],false
[-254 299 -337 -792 380 -828 -30 326 -231 59 -130 203 989],[755 -233 804 -665 61 -814 -92 -29 986 -492 -668 -40 -252],false
[86 -696 -486 618 197 255 94 753 303 916 803 -326 123 866 33 -909 -936 -802 -248 -603 -63 -947 -639 -329 665 107 423],[998 811 227 603 -139 -659 735 -663 -171 -82 -450 269 -904 -186 957 802 579 -863 -187 -774 339 -950 -340 -229 31 564 -368],false
[363 -762 528 -558 271 69 809 -420 -420 986 -994 -346 -205 -391 280 -25 -247 -969 735 -874 629 821 -371],[-909 852 -830 800 -654 769 721 -586 -703 474 740 545 627 349 -603 39 29 760 941 955 421 -147 556],false
[703 -564 443 -438 -267 -585 183 551],[-798 254 113 -695 776 -384 110 111],false
[-693 -245 -862 -238 179 324 -916 -823 591 -75 430 -445 961 590 -971 -458 646 112 652 905 747 999 -260 -180 169 -132 880 -925 249 -161 -106 528 -655 -26 280 -290 992 997 697],[-387 -780 553 -337 714 -450 942 834 -144 350 628 702 -111 -558 -89 166 -79 586 -265 -252 -658 -831 713 316 -323 946 981 -157 798 -719 903 431 -48 122 367 -32 102 -693 279],false
[-115 915 -171 313 -242 -213 -841 -989 -510 424 -894 976 -260 -388 -912 -853 -546 -990 -576 -28 -880 925 769 -465 -948 165 207 103 -715 -822 917 293 310 454 729 295],[-301 632 214 361 618 -915 -463 181 7 77 634 -508 773 355 29 -946 -216 146 470 -808 302 -61 -830 -912 -87 845 -20 -153 -696 994 571 -303 622 -41 -436 -591],false
[195 -5 -140 922 275 -569 380 -308 174 -356 245 969 951 120 -225 333 902 -846 -660 456 447 -585 451 771 959 420 -274 -15 -822 768 728 659 -338 -342 208 -936],[151 968 -606 -326 -584 -203 -840 -404 295 -182 992 39 -794 -925 929 179 870 281 501 -600 -996 302 710 830 -214 200 -389 114 388 -564 334 -794 -800 -182 -982 -901],false
[966 579 -632 -934 161 -717 12 804 14 -503 476 -604 554 -402],[914 -928 20 -814 -422 -900 -38 -512 -160 601 808 -486 429 -476],false
[-97 81 72 888 290 -39 566 -603 337 960 -765 485 -53 546 375 -335 -322 -211 122 619 -853 -184 -772 -191 -496 286 199 283 196 558 83],[-706 742 311 538 -503 397 833 805 446 -501 -575 913 845 703 -701 -542 -564 -631 -485 874 856 -832 865 684 21 413 -450 -625 280 132 -580],false
[582 -724 -434 647 -541 905 -949 -135 801 427 262 859 951 395 80 425 -705 -348 -348],[-123 994 -51 -809 -784 -925 -929 -307 353 -579 -622 -910 -197 592 372 -567 394 -700 -824],false
[-707 -142 -358 191 -718 -835 666 941 901 -315 -162 305 -73 924 -526 -485 -471 -846 -542 73 85 -768],[-674 -819 214 -340 -781 -964 324 608 -317 137 324 870 -681 -994 171 -939 -807 -64 -886 -706 657 -569],false
[956 -712 -126 -14 -677 994 724 -606 705 577 451 605 -762 918 -432 25 266 -804 637 -955 -309 -469 85 258 366 -56 454 -901 703 540 862 51 -404 376 -79 426 -547 -209 77],[-47 -517 -911 -976 999 -156 342 338 -200 -796 -656 -262 -65 -956 729 90 -207 -401 -590 191 -399 -583 -553 -833 132 -896 818 967 64 479 996 292 824 259 -393 252 675 603 342],false
[722 623 -453 204 -763 -11 -542 880 589],[-381 526 414 -344 -915 -320 -974 -183 717],false
[-302 300 941 530 -405 190 -440 -641 -373],[-619 221 23 700 -569 -834 844 -57 480],false
[975 823 955 -243 356 636 748 999 907 757 165 291 94 -124 -170 545 110 1 -57 -35 817 -877 -24 878 51 227 651 -176 539],[161 -390 940 -4 108 154 625 -337 -438 333 882 -506 -530 -565 -578 -169 -761 -466 -217 -991 947 -951 -836 732 374 -997 -895 650 21],false
[643 430 227 -384 637 111 339 -255 635 943 604 -748 -40 728 -279],[-334 -590 931 856 816 790 -435 53 -909 660 443 -521 -175 695 448],false
[926 54 -839 -649 -805 897 -1 344 642 963 543 500 -822 227 674 437 916 468 594 -339 794 -420 957 -386 -76 -1 464 -3 -96 157 -878 -130 492 706 -41 -343 919 -425],[-569 955 -907 -884 572 99 -927 -695 -197 693 397 692 160 -982 -820 440 -820 -697 -271 -937 352 675 409 -902 -247 924 -384 -559 -627 494 324 767 72 -916 367 726 -639 -879],false
[168 62 420 -935],[37 -790 -208 -644],false
[861 -58 509 570 -711 475 222 464 335 -459 -284 -220 55 -731 737 914 716 -977 -207 -964 -71 634 -105 -864 -102 630 890 -615 989],[97 443 -681 800 165 -892 867 -713 -775 -211 -951 549 -321 595 -769 -993 -479 -541 -747 8 352 -932 -907 -343 -31 320 735 -810 796],false
[-40 -766 243 43 801 43],[-765 -782 -206 -240 677 738],false
[-94 282 599 -897 308 -725 349 -653 -389 -707 151 -611 -22 -888 -894 -740 372 -476 256 718 -356 -316 -936 422 791 338 -648 -458 60 297 -685 630 941 -190 -128 -429 -42 -680 -675],[-632 -954 -416 -259 420 605 885 314 -348 977 170 -704 -138 320 947 -1000 -96 33 -435 -416 -328 950 -521 479 -992 -241 -314 970 597 109 -9 -618 -966 -779 323 18 274 -7 797],false
[420 636 -721 -68 793 -494 211 632 668 -393 -846],[35 3 900 250 -821 -685 991 280 -996 551 -366],false
[-147 431 81 685 636 -648 -985 491 811 308 144 -886 -389 598 -791 890 734 -964 -366 -685],[-545 137 236 181 693 -472 -810 -422 944 -224 739 705 960 -101 47 275 756 -116 -244 -699],false
[794 -794 -800 -635 -113 757],[78 -457 32 605 85 902],false
[-128 -866 -721 -480 874 -265 210 -785 -78 896 850 -852 922 -766 -791 586 -707 719 -147 -773 -632 633 -440 -159 472 661 2 765 -711 657 155 280 124 641 342 -380 561 75 -222 -936 305 290 -545 -322 -103 -449 -835],[-329 -287 769 299 -660 -614 976 -350 -979 -930 -813 205 -480 -275 -142 -539 773 -107 683 670 -810 -569 -682 997 731 -577 261 402 -714 163 998 -646 547 -885 397 -746 395 -414 -548 270 753 -173 732 -588 673 -615 312],false
[-700 -536],[449 -24],false
[-636 925 253 593 -942 392 861 -542 167 -172 -870 -115 841 654 848 -488 425 290 223],[-860 33 412 -293 186 864 -692 -395 95 592 -199 738 586 880 537 268 -507 749 -668],false
[-711 -322 -95 337 579 152 -546 -560 604 -857 -964 699 120 98 786 -134 32 278 -634 -66 741 -717 293 659 -904 34 783 -574 -828 -222 372 882 274 -805],[-549 753 193 901 -656 472 498 -27 -758 -61 -208 -271 -547 238 -781 -344 -729 -45 -87 109 225 109 -350 794 836 -921 408 865 56 -450 -811 372 -661 -971],false
[-135 180 669 114 875 -558 467 18 -239 -784 932 846 38 -302 447 -457 549 137 406 309 -330 -898 -881 997 -806 398 964 747 -673 -754 773 -452 202 380 390 -728 259 736],[96 -469 158 -17 -112 -31 -797 868 391 375 -493 572 394 -885 -385 -643 -710 -332 -391 579 587 993 335 231 -804 -865 -772 858 418 783 -187 440 625 -818 -989 351 66 -260],false
[565],[356],false
[113],[249],false
[-377 183 -23 -552 -170 35 482 56 -417 -297 490],[-170 32 640 412 -886 -289 417 345 -152 493 -736],false
[-619 795 -725 406 -393 224 234],[-564 291 -678 -816 -472 -462 143],false
[-970 807 595 715 671 480 -24 -261 -413 271 824 159 588 -66 554 -20 -825 659 -428 18 -187 208 689 822 -70 -809 405 -85 -91 -795 258 791 -526 -360 -453 -789 -302 545],[606 -2 427 850 -791 -333 587 452 18 463 -198 774 -117 826 -887 -908 46 -904 896 -100 -787 -764 36 -210 -840 518 821 -338 -608 -683 -94 38 -491 -735 -410 -130 624 -236],false
[-27 984 -428 658 253 758 -304 -754 -430 504 670 -6 90 462 -785 215 -943 446 -351 -681 50 503 -380 -616 -459 624 447 472 -805 -536 874 26 789],[-673 -324 850 520 -467 -19 367 -978 587 501 374 -394 -733 61 -266 978 669 136 -353 -576 740 -752 -611 -589 225 -620 -424 -96 -409 100 -773 -37 226],false
