train_input_1,train_output_1
"[""gHDaIw!,A4+"" ""(+dd ((\""GSEZYw{H`($(-:!aedK^\"",buya\t'VV)F|"" ""[Xdk;p^hmC:B=KHXfpluXSdg$x17N-^Wp20O,cNcM)2"" ""J<<c^#yl"" ""0GY0I[ZKc0h UYtmbR"" ""$^J(1rx7zq;Y/nn:Xd>c+/fL98{/g(YLjBzcL.\nz&H="" ""F3n_.OivuIRHk.9F5Cd\\R{$|'s4_Y1DEkm!bb"" ""{`<*qIwQg'pH3!~7"" ""^Arq(BstT/3\\L]Yj}_~N[Y;J#t Lnw'.>MDfu)+!3y!=zT"" ""0\tbwg\nd|Ion"" ""2y\n ABFml_.`_4?N~6IB"" ""OmWIIQ!cpDs`};T.DEUg:jZJ6O19<3<A$"" ""%,j-`{9:vh3!<`!Av`cHU)b){'I4D3*|7Fp ["" ""z^L]x)u)zm<C\\SF?qB]-\""a-!{\"""" ""V\t!OfjL`>Z$&HMP\""5t`$%H>a*voMUjm+Y\""Rxl\\U=g%e%"" ""^l1DIbw:TX\nrK/5]mGfnA[FTG$1L:\t#H+.i38m&Q"" ""p'<(g{uZH"" ""0'}k.GKg\tNkiQNR+fN[ i{;p\\X40kH[Mbf"" ""?tP|zk DtEG<Ec\n-zQK4+w5]o41s2_{qC3"" ""8"" ""A-$*"" ""9O,OFSmY%YO]xC4w#LF3gA&#QO=V/6eb=+Lret>]BmVuO"" ""1d(=V"" ""CIA"" ""G\""kKU1@Bm&B`S}HEXJ>i},("" ""+"" ""/:U[Jz7lnxyH&AO"" ""B9!CwW\tI&qxS~IXz%UX4MKz[QJ"" "",Lc'Q<kva74{o-l./>[#/#"" ""?v>5%=f-@25UWU1`A#\n7[nn(v6,q'bAI L%7}=;a?`"" ""yi1[B\tS9>I`uU<+,9[5J(h]c^H]IskwR6Nri|;Yp%\\:c|\n"" ""w"" ""-8,mN|\t/:f"" ""K\t$MPaHw21Q_c~j\tL)"" ""%=CdhZqBc4*7TfC0.7'@e[K~;_CkmL5xIz$fT=9Vvnlw"" ""OZ8,F"" ""7er(lq="" ""|K[Rkw2M$G-CuB]"" ""B#sOVcaYI{c\nU&z6|@\\QC%(C\tjpfa<gxSRWXby7x0=7xp!"" ""<}OF 5[Qa\\2:I!\nD)>L['r"" ""#v376y#JbTwnNw7/1YbJ)}aZE\\TQk{`ay@"" ""-JCgWo"" ""bXp=hXfk?;;6U3,)t2:W>"" "",,vsyVf0`SM5HJ+tD>u.:NpZ~R1AGeN+"" ""|r*|qG}^q'67kYX"" ""k$K627#y=Ojqv= |- l2:G.XzB[P:06sVk\n\t*Dfq"" ""6bP'u/-efRu>q,7[=y9JT}xR-530K}335,)}[3\nJ wv1\\F""]","46
40
15
32
21
6
34
22
46
15
7
5
44
18
10
1
46
42
22
26
15
1
23
3
5
45
4
1
34
34
9
40
44
26
37
33
20
11
46
16
37
43
18
8
43
41
11"
"[""U8,aiuN~h~8fD"" ""\t#^tUfv\na"" ""t80^}~D.!RNY#F"" ""TB'Z"" "",YY\\v}fF=t~Nj\""\tV1!`A94DgxxB,9Zbu63fvyu9g."" ""q,kHgf_u2$3_l<Q<\n(ypF-4,E/M;cfi\""=L#_"" ""6+M7Wgs!^us4H]\n{(ipUM^@y;m[mj\""1-HMj"" ""TjEeVFTBy+z3"" ""0cWHVA]f4;%R1gUAVA\n|xdJP}7C?|{uPH_r\""r?yh"" ""%]uX)>0j`Ln&9j6TCl%IsGv"" "")_U:cA]+mhQUD~f"" ""JBKsCiYjvb}xa:VHSb@|S"" ""vM;=o!|tKiKOR""]","13
21
15
23
40
12
35
36
41
4
14
9
13"
"[""bv.Z2,g\t;-n1kQ;$+(  '\\ [o<""]",26
"[""65K\tfmbn<i[De\t=\ny.Ib^S#SmBIc|,R>cS1"" ""Z5y\tv:jGNY8X'V}v6.OZV%xl\nN"" ""A\tn'4LujTgy%vV&|c\\"" ""ea &FajNkde\\O><tYs/g\t"" ""(gdGJNjjtN9"" ""_"" ""r\\Ff]bi4s@'9k;D["" ""[LLJh=~/(R;w=k2_[d8c}=M"" ""g={B|GJD"" ""B'9?ruWjDlizKfa|+2zR..TQfr1a7@O\n#e0LHoQWmF"" ""m%%g8/Zoi^[)]-TA3YTWtF/zBQ!e6"" ""~nfV;K;}h&l}V7@"" ""\t\\6O+B+N^r"" ""%0%#h=^2q~r2az$h Tr?'StO^/?l\\`"" ""dd|km7aDSSi/nA"" ""uXQp6L^[0\""vB2"" ""UE`)!QZm&?Z4~~S+a-khw>M*+DSkF==!q(%LArN0"" ""yQKZN;vl,u"" ""]rK"" ""[=!`qsa$(RA;}mm"" ""*>,{*jnd>{QLy?eqPOL*dXqQpXmA-E /b>GTk,?*1"" ""$-fF%{>o5?i,@:\""a3om)<1jE\""cW~~G+9J.~>J>[34@\\"" ""pTl^=}>8di[<Z7}cW"" ""}/0>/R*3@l\"""" ""%QcYXfl(x!:lr4oH^/aL-K#pmS\tp'$:06s"" ""M)SjS*]aS5Y.m;Brs!&D\nZ_\t2p=!rn$"" """" ""FO\\'iu2+X1IRk}HPU,_Zq_8Ua"" ""\""p0@+uV*wLZe/}B5{,8r|[|yP:i~-dzV\""Y%Cq("" ""Pld7ODTZ%RZSzy;Q#)Iq&)EtdRMf;Q2mnA-Gjmvy:!N,^t;x"" ""P\""iO+2\"".~yq.#E`E>3]a'lU^G>QQ"" ""gMMZ"" ""~@g2Zx+oKE{_+N;&U&A6A"" ""Wfd?FzW~x|qi~Erf7Cs&0vPeUbpf!{\t7d&4WTr<QC$IsqCU[A""]","49
21
4
28
48
38
25
0
31
34
11
17
43
41
15
3
10
40
13
14
30
10
15
29
42
8
23
16
1
11
21
18
26
35"
"[""GHVWiS*W[<_\t-L[E'F8xvwa@}"" ""BLr?`,6=-x>(T?xPW"" ""@>r\tPQsWR2"" ""Ze"" ""77lICDveRxRk3\\b.c{8c(U"" ""+TyRl"" ""oASF9Lu\""\nKa"" ""5L4KuZ=`u]dcb=LOm_aT^ZM%<#t&hotf5"" ""czYWs)hNuv'#o+~I\tc)rahd\ttRfbAQvo0:(MJpYiv+("" ""Q\\{\tw]A\""Pm7w_ :gm6wt1a[0&Y6Z n;M@3~szpvY+,=RUGA\tw"" ""<%1pcP_6j@'V[y"" ""B#Hz=>Wr#Hrn"" ""X|~3!Mn&,\""(T4Q}%N`\""J^S!{9:Cm\n2p;*}M]}h/mw$WHF?yQ2"" ""N!f(n72m.giP6@rgQ0S<FtdVyFb[|l9=g)~qK'7r0s(dd"" "";|qMszBMXd8V]kt"" "".yLqk:j@3H4!$`cXY"" ""r^e`,(1q6f-"" ""`+C!-2{@^:}?!0(*}@'=\t^)Ga~ e"" ""%L"" ""m8S~t:&:Pz%=+~#W8+qh"" ""e?<HqfG%{*L\""%CD7D|_\t$_i*B"" ""Xuu'm\t16?)\n)7Pc|~Zd;Z\nE%-NF({?r`59l_c^~"" ""dJMBL Bs]"" ""hE.e"" "")N?.BiXm("" "";}j6N?SeZH_AJ4564T3t~Rh5j"" ""1h\""m=aNb;DMIpC7jd9D8x{DS95RX#"" ""u55Ge6J!|Y ~xt~07$"" ""\n1z_+R~NzW\\TcCO\\8VEo;\""~\\K"" ""P}iDENGG2%_o(5yr!!\""UYeo0ipv \t7%&a;^I-\\!a1"" ""Ge<aT=^nG-6>@3(THUKnxY0{*vH:n{U-5.rexdiRbtGTH^mZZ2"" ""9JvHkp\ttZ,0^)tVbWSPo+=aZ\t0+\tB\tSa8q:F+O#N]A(MvO=UD"" ""V?HHpy^"" ""<\""d\\+(,4'@s\tqTq4FS,B&@ropEQeyM'FzF=3#\n:\tbWS9~Z"" ""9X6^;DOTR"" ""y\n.Y`eGoI|'l"" ""WGt=,W9"" ""P] (]*e"" ""0;B[xG,tY&a3FG&pn^tq?N~A\t<^g*z\\x~"" """" ""f?W;qMC25/FJ\\{t> 4O`Xjyo""]","24
0
33
7
7
12
9
46
7
49
50
41
25
18
29
25
9
4
9
39
25
20
2
28
11
17
15
45
49
12
14
49
43
33
11
5
22
2
10
17
25"
"[""VP.}l}-X0)WY4sH*hB2#,hia|A>r6Q.NJ`2Wu'We/i"" ""BK#peTqLT-g=Y@V)mB6k{`S"" ""pb9:-|ebT?=\\]uxX'\\S"" ""3%J~U>"" ""`WlzPR<#YGW}{^T(1B-KP^z@?\""a67}E#T{8``x7RF:$?0\""(K+_"" ""agZ-IV%)\""1-m`rQ'Ki{-T\"";T,wjWudORb1QF\n\\iz&iV1\\d"" ""O.7gfw`rysOHJ1c9~Z$\\5}?uF"" ""7#DCIXF#8H9]f;{kOD"" ""Q^P\\E/\tw+W[}9]c\tK[>Q|kr"" ""z97CUO=Uk.me>19|D"" "".ky"" ""2@<<]i>v hh .n2!C.$=ugNhY:\\i"" ""Dm8zlSE\""N|L 6pPM&(znJ,"" ""\tJ9/eC\\a\""|5=2iZ7Q~aUa)#0l"" ""0T6}x'*{HQ+]~0]gp/9:x*]Bhepr#-q!\\OcI!G7&|(^&m'u"" "" C']:dOKW{$@|A@''$r"" ""<*K<0-~zqtmN\n!cMPF)TMF|J]'"" ""']X\tm;`>l2,F}GR$_Zk+}JM&PO>.m0CYZb&H"" ""9qYV!|T-4nAt%XzLx;r:lvF\\2]jp8@K\\"" ""dF8;t+^Ov>Ha55\n!Bdr{\""1QYs#oQ09U('?j.m.+=y T_*{z5*"" ""d<0f%E\""4bJm""]","11
49
32
36
26
19
47
25
22
28
3
17
23
18
25
46
50
6
19
23
42"
"[""FaJ`6l>BWk(;.1o]"" ""@<QAQ3GwTuP\nFI3'y|3QwhGGX3N<5\\8uh><dA]I`[#J`Sf[}"" ""(9_Q]E&"" """" "">AOYa.ZU"" ""-S=}V 2z,U2r3"" ""R`MEXvHx(U]!C#--\tfrd8$qwrI&OL3jOvF^Uh'"" ""l}\tj&XUOTOkVSz*E7WUG$^5}Fa3."" ""OOBdPJt\nh4tY/*\""t\t1[\t"" ""e"" ""\tz5N\""Kh^EJt;.3]'O%-lprLoR'"" ""0pTzg\nMLAmtVv6~-{M5x)f-}'4{~UWTqdO\\R\""X4(psY$&'u]R"" ""PILl4>Q4QYV&w!@I\nX~1>Q<|ICY8+ZDlBG|y<b""]","38
49
26
1
20
28
38
13
8
0
7
48
16"
"[""7Zom\""z:72PSY?&l$"" ""Vi%b(>(*{w"" ""@coL]2|VVq. pI>U*4)`<u+([\t~P]y<zaa93a+pq?`#A"" ""sbkwx4mA36*lF;JIm_`]O]ogJt"" ""]]bZ-Z#~QcpYZk>pl`9j@au{"" ""+zOJ2Y.} #.210r[&]`5j"" ""(\n:IZr-"" ""?\\_4H.a R..q;-k]95&</.`JdY`Zt`{f*LCp]=id"" ""a"" ""jZf{|&NQ;\""72n{BZsUjEOD\\%u:D1 "" ""d^p6AnPWgW]p!20W3#;UaAj 4\\8'Te_D@g|[D#Tn=m8mX5e)M"" ""PdW{%Ptw\\@b-<]Rgy@1%M5Dvtts+\""p"" ""T,6\n+4X(YVos>-:V.ddiXuN~oMg/g+2vSF4@`0Q]yk~gMpmXf"" ""|0kmC8=km+Tf^j<BB?!QQ%%`^ 2BV:B0H{+c)[k"" ""ih~z\t@"" ""jq=xkF"" ""q\""Z#$|d^u /6'`KM^s5.\\U(18GQ<5)+2?N{\tJ>O"" ""&.w"" ""%[Vk\""2LStDZpaj[ID"" "":3Y"" ""'n7,qb\n|YKZWX\t,S>D%.\""AgpS3}BnzKM!"" "";h""]","2
33
3
17
3
39
6
6
39
49
30
49
29
1
40
7
21
24
26
44
10
16"
"[""Bi$O{8MHf|~Zcu_t/E%p&>"" ""5ca/]PQ"" ""@\""t7+s&\tneFy^xN\""O}-yTHZ\\h7GV"" ""o1+zoTcTt\tO;"" ""4'R_^o[Iz+RK*\t.-\\.\tr|*Y"" ""K%/{6ETQ*+S$y1LQ b.]t?H5:ZdFN"" ""T?cmY$$.z5F{)3r+ S!las+o>Qf@[KW@\\Xp .mH$Y2\\n_w`"" ""e}MY[hI;?_bDb>s|qOD`}X7s/OtDB`RW`~Vbg[c7wp+\"""" ""/Q0g!\""EiW~zj?or.@h8\\`+"" ""u@::hrDRdQRc,gW}n%g%\\ !392k aBt\\MeB*z>S{F$'Y|e?"" ""Ke$f@UA4ZgFtQ[\\vyWCB*+& ]b69h+sQ [traO$+`ibbfd=}X"" ""B:2^;;ha3d};s<1M`6j4PAE+q-\\ \\n_OB8#,7"" ""Q{b\\aG./_2ktus_O*go\""d8]ij-.Nt\\[H\\TX/y*V`sFms'/8"" ""J\nX4-fuWa_Z\npOdNqrOcmr1:D=?ZzFNsBXU"" "")A)OxQ>Mt+z~mbp`3^'r#63[1I!;0CV?.6"" ""-0~L6YQ<^T/CX)\\\\YN~\""SuDp^ZhJ&S8GS""]","33
34
35
47
37
49
47
22
44
47
29
23
12
28
7
22"
"[""|rI/7w3;6D+)IR{>C2aD_lV#*\""cFr}y$ ]cfk"" ""Prs[v~q&7k{lY2%e]>9$zF*-m\""Z2affnpE;"" ""gY<A=xJjl`_Fp{F>'A{D7?#kT~"" ""G63!lUY inKA`A$A5`#P\ndT`'&r']#\nL)-}GsS0"" ""UZq1%o#Esl~J:oEI\""DKIv%\tII+"" ""4]W*wVba6:A,GvVpX\\V?fqYk;5iC[z"" ""`ojT*zhZ1o`nGBvpLSlI*k`%mgL)j"" ""-?TxXY4\t8`8\n$BN8&$R'G>b8{u@%"" ""XF;CZ$\n\t&g&H zg7ZVg/]zY9{A(rs)?X^pg&M.:)>c{K+^2"" ""FZ7Bm)z0J6,ML5gK"" ""P \""k1cWoqWl0b\nt4t@xw=vbb8\tnq99^tY?\""0)%P@"" ""_[-hHJJgNmE? S/z[g(bY@]Vl.Ro<^6SpFV\n:+OH+}Z~"" ""R4X2JoKfz~Z#h[E!I1\""IoM,XRw|9Did;V%+;uiE!/c["" ""&`:g"" ""C4OOk9Kl[_J`l5]`Bp9K'4A~s\nGD\\1*Tn.B$eoFYoTI"" ""ir-4KQNE@\""IEn)\\0"" ""}J&"" ""./=9;:#\nv>4pOs11k:l\\H0y-ZlC)}U$"" ""j5,:0spf"" ""L `=-Z`zYjX/"" ""f)|<{I;DKRq@sFcnEC[ 6P\t|<bCU"" ""U8E.BPpFI-EmR\t(v4 uU{%Ys ~CmI_-Me\\pd`L]nN6V9="" ""914-t32ZQ4 aANH4|J{E>X[n\tY~0MG i:KkpRN!""]","39
45
28
12
8
31
3
16
43
4
43
44
40
16
47
28
29
30
26
39
26
35
37"
"[""K,bQ-"" ""DKJk9I(Ed"" ""eG-sN*GeJL/IBa}X`[yrGs&Fg"" ""<h$W-\tEIT+C02!/g[}^[c\\H@pS9: BI|\""^)#J"" ""[g!nO.0Kn ~(&nV1TdD:pio\n3ZK]{CldfFV"" ""Q:J:gmBd6-MLx+>-r;?z64G*3\""oWpva_MBB6\""3EjtfF."" ""0%vA#r<I${E2|r5&9 n)SJQt?ru<poKw;4({i8"" ""`RSl]}|Lked}@+!JO]OON)AF'aM)#[ANW"" ""(;[\n%FlZOJ\n=^q7H[mOC8()WCYCUB$EcSYR`C%"" "")6;?}J@sSESh05NAH-p={-u]U~JUOx!Q|y(cKVJx899QG\nDCf"" ""d#Z(\t"" "".\th(\""M0q0w&]fu!pK+J.MqNri`uCbN3@D"" "".SQ4V<tMt6+H\\]WShO*mQ6H[Gf"" ""rgG$(ljIG9$$cC`9HCDF!n2qn\th=uHSkd~q/"" ""6z^lg2n=Ju+!&t96)C!?]bh>VE}en%-w8(Vp08{n"" ""%q"" ""~4QI&l"" ""K9+T`X?H}tt,.FD+*]I)_C8g*,o"" ""[!D"" ""S<;j"" ""k1;Ij9x~?(UjAKwzs8<<-`i_5\t_DQxv#yG]Llk"" ""w"" ""8]Z3hqsfq$y&G;fh$e#f`@Z=XteZ<BwyueB7J`G=l]?G4"" ""`yoIIh5!}iKh@.bg9*,i=#oqe-c-2(\tvAUBd|' \\pU>HGHqQX3"" ""C-:l\ne&4?b8[Lf[X_o*`5O5|~R~tZ\""s,J0"" ""Vzr[` \\-GZLl$!/`/^k\"".'D*+s1N+=!.Y+rj"" ""p!_mMNV}c.b<+7$/%QT4(9bl&J$?4P\\$RcC5QDD,1qqM*3l0u}"" ""@t:@-vW1|{\""tgu~#ByQ!/0L,Z\nMsW\""D/?A"" ""+Ra""]","3
34
50
36
34
50
45
1
38
4
3
27
6
2
40
36
26
33
5
49
38
33
38
44
35
37
25
9
5"
"[""IYmeP\t&"" ""MY\n*wdd}V[_pY$y=_k}/e"" ""MZ1Ea%*HPxFfIT6='U"" ""JW}NI,H6_):0@/n*.Xjfcb`'13xf[<S.nkJd"" ""tWMhv[Yn9XCP8h6EKo$iQWvXsJpN5@4EB`z<Ys'\nkCC"" ""!`@R"" ""\""d}1IEzmxU\\2uY=Xb\n!!3tWZv^YqtpTN9"" "","" ""!Rwe4;N/&VyDZD343E1My4/d7w6%EYohzX<"" ""cg%8"" ""Ui\""CRBIiLg>LB`\nC,%e}#db1<09Lju9"" ""m:Hf{c\t:?{ERo1#=*:u8kGB]7J+swix[(}G`Gu ["" ""n\\N=m8:_LCuHgfDyG:0.7*<f7n=s\th{;lV-4L"" ""260__wAkrC'm)41@EV(Q}56z%iUuC{dKT\tsX(y\\PM#"" ""G\tzUEqB2U,\t^WL&?j/dj(l1 K|L0&E@"" ""?8;)\tgdK%en?E\nXw0BeAru>3nEUa%t|}tq/9~8 "" "")-<"" ""6\n8U;t/a9+d AXrr>Ag>(\""cq+203&*"" ""v|6<=\nw%O!RAtF@j*)D)O;\""*^1/Q4^t/g>etLhZvinE"" ""SGXe%3,hT9kfdnr\n"" ""W*3YJWf\noYS'G\t!4Nj^MDv\""s\\6"" ""p,urJSdVJoQ\""AX8trHq+Vxy~Am~sz`55;y[5LZN)nXjq58S2"" ""7=d1|K*eDPVq_nFK5oW[WFR>n3VKz$ %rrR$ef"" ""G-z<Y\""ne3CfFQW0KR-QV@M_{a!%YU*!fXW9oS&5i@YZC0+8"" "";<ai4>Gw<\t,lci<$~zm,6K2TBH^nHX;+aAtW=g^[sgWq5QYSbp"" "" Km#hZ"" ""D?"" ""`>F'.P\\v9iU9t&HCJ>N@3]z?i9?k Zu1V4("" ""9-S!u$h`n%\\\n#( Q)z+QGm`4q"" ""! A7[yaz5x@c/\neA&ri"" ""2>Be=^As0iEp<%rVGdz'r~HmrX""]","26
19
25
35
2
6
50
47
38
48
26
16
43
30
3
39
31
42
37
40
31
4
35
1
33
4
43
36
18
21
7"
"[""i?cHfU\txdf9<g+>Fo8mSMKW|bH&lC/d"" ""GVkC\nE("" ""uP+x&l .Y%wUL@l<t,h\\YW0Kw,_"" ""i:5l:aQHZ35j'/d\""r\""P8Sz>E/&zGmF &\naRf&z^,  "" ""%xL'Hs8BWc\ny>FsLW:*O~]@rNe),kx>MjW99iUlb{=^vRG-Sk"" ""?XMa-$I*X(&6FYiAyqF*K(x ).m]!OG2TpLc-$IB|g7X_Kc/y"" ""ng3*0<FT:'"" "">@H:<ZZJo1<6uv|b'}DeXjrn%+VK>@VfnJgC4:R?d"" ""BX}uN'Va6iNwe&trJV;DSgXL4+lras]"" ""O@h"" ""o0"" ""p"" ""s9t%WD@c@Ez):83Dyh+PNi\"""" ""W"" ""oA0\"""" ""<4Bu\tw  h*\""{ZNDAKuw%XxbKgyo|lP0)r[jODv!G,H\n"" """" ""4w_2#Hhx4"" ""\n?U#TQU8PL\nMXh/M#uGWC^@ 3\t\\T;FMN\""1+CpuC*&3="" ""wDR,XqRiwc6VFX+~x41|A:{gbo8g}C|:AxVdQtE{i\t`z\tW($?"" ""FaWzaPb>qJj>R5qmfXwm.>*DW@io1varp'1*XOhZfoPBo!6<is""]","50
49
43
9
0
43
4
1
23
1
2
3
31
41
10
49
49
42
27
7
31"
"[""^cJR_;CHv@' IOUjr9(b\n8+RXOzRGYFXt>$gfTx?D\\"" ""(PS\tIKXY]s"" ""S_xm9y^k1uoPm8v1|pq\""?sFArR}B\nHd7\n Fx!Fs"" ""xkPW/L~/%\""|{~t&Ck"" ""(\""@rd$%9DKS;\""vI8x9i2"" ""g{6Im]p*W-K{vDVY;pxY#N<`tD.-ar9iP2XEo5\t(%'"" ""y=7vIs21RMJ\\PjsX.<3wVR-@,>Y;}@jpQFQY(KO}f4E!*)r3"" ""~Swm^Y n#d`NNrQ`'GKEXbUv(7j7'EOcgy'w4Y3d/MRG(\""LA"" ""Oz\""YvsG/iM_#IVQ3S42Dy]j-LXZ_+sA?"" ""x,>xZ8V7xQRC\\uOcJkC0I^'u\\|md7'6ga0\nCdrk|"" ""O["" ""{@rp5thIgzfly[@LKA\n"" ""a$.Z)R\n|_%\""d7T"" ""htl\""TuSaUT\n$iO#xKq ;O::)CBy"" """" ""q;e>.AT OQeUF;&"" ""<l$-(-8wz-r\tPF&K4]]]K561Q[uPQb8.)U_Q#BR=k"" ""`-Wz+tIh\""Po.7\tuFysP\\rP/U`++<>G\tj1<Vn35hKRDT]\\\n*\tj*"" ""ZPqRIB+EJ!tX-TQsu83dP}*(z4f$P(8@@-RCcR3\na\""vdxI6b:"" ""k:cDzJO5UjXwX)3aB<1\n :QeS28Ep~,Xr\""2"" ""jm{2Xr"" ""\t#"" ""1oFPIuXJ'u!py WU.ImuDCe4#*O#e3f=Gad"" "":5xq *B~$"" ""~Ddx/0Pod<%Zrq.84(JyJ,3b"" ""Jv?#H\"",]H-Kp4I cZ!NL\t~>EJ7Y?\t4<dL\nT/S:*\tz6H"" ""Y1"" ""\t\"";dLX6nfwSY\""\\e:Nkw"" ""V]\\@j[|~\nU\nM]Wna~eR+8{Xo^${t\tn,9\\Fe|.FABys:}w%.,r"" ""hV3|Q.dLCHpEQ~7\n<#@t95:&gTN7,:Vg\n"" ""y}2{dQ0hBlnUq'I'|jN7"" ""1QF5\n1)egn\\\""*$\t\t%P-9\nSp.NM~J/\""D[Rp\t<Bug7-ewh{UW("" "")V{z\nQZ&/[tS)1\\vl*z.;C"" """" ""eb0}Sdkn4aO m*Q5lTv)+UP:po\n~rsYd\nZu>G/n?o"" ""[te5{96(C6G\""\\W7x/uw\txIfQ==/@coe}M~7jdu$oEH@7HSE\t-"" ""YG\nB!\\m"" ""#q{\""}UCo$rV<BFri{I\t;NgU<I`|:R"" ""p_8%\\#"" ""?c)Rs){34:; (blL#yIav^Zgl=#K|t[NS~DLm8"" ""'7ow:WX\tZh1%|,+!tknLGwjwrRhx(4;5jyW7\n>`&?\nK.aXl"" ""vi*E[23r:51!l*Z4jG"" ""#R\nkK\""4|]h24BH2XwneD3duR|t|:'(0&"" ""=G][0Ido(5m9FTqo(m\""B=3C6d%|b8PoauW8\n~`v1b-h;L/ i?/"" ""\""S{K`Y}H[>DP;P>s5jR [6H`$-,q[H\""1T5{}\\X"" ""\n7*Yz?b)W\nV]KN{Gp@\\"" ""p<[fX"" ""Y^P)N\""uR.?"" ""[sgRq@TK;w#kD(&c3WC4nR{3iC"" ""3Go`H3|r~kV""]","11
26
10
5
19
38
50
32
18
47
38
6
29
7
49
41
0
22
48
20
33
49
19
2
43
24
9
35
2
6
35
49
50
41
15
0
27
14
19
2
40
32
48
48
42
20
17
39
10
42"
"[""dxB7QdU/cJIVlP""]",14
"[""v<W_=MD$e.$Rb<Xf\""|1)sxS5C@AW3KiQZB>R?S3Bl0Luh;6[O/"" ""X~>U9bkiWrXv .`S;0;\""D7qq%,&U'GX\\vbXC_&;bX"" ""pa8EqCli <*g)^+1Z8y[ZV'Y"" ""q@8Rf{O8,/s+f;Q+\""0fQ3?Dtm[t15[O7]+d`2@W\t"" ""-@roB3];6P"" ""\n GMsKiY?!|>\\4""]","14
10
40
24
41
50"
"[""U>Q 260hJGLD~g#IcuR1J"" ""b)S|H3~\tL]T@MyQ"" ""u'2BQiK65"" ""z^|$NCT&1Z7d <=89=P8}e\\:Isn"" ""+scR1~+P$@i';h\\JHgdn0\t"" """" "";A&^\nk DixCU`bJj*09T4hX7U0(Y*)\nU$Cu`,VMKy'gGIr6QR4"" "" a^#r-$\\KBeyR\\J%h8L("" ""m,Cs"" ""Q>pse;\nB,`-Xri/Qgn"" ""NDAx'8cR9(P>)n(.s{tDpcoZx6;Ko}xp1E=C<`"" ""Jx#&y|iF$j7G"" ""(l>\n""]","4
12
38
18
4
20
50
0
22
27
9
15
21"
"[""bL(4q.S_)ZfR`nw&z-9w"" ""p)`s`,%m7V^YoS@n{\tCYzzPx:*6r6"" """" ""CRWX7bLn+,n- y!Bj\t\""FVfY4\\U"" ""hM}fr#'Xh,Uw7ZeGy_|0*5'-}"" ""FnzLI2$&28FxS8\nAVj"" ""Lp"" "";J@\\Kr$m_P[b"" ""(i"" ""i+11L;Odt u6gI4<"" ""pOcn3gx>U*^:Z{c{HcZYZy0YrL(|?T$"" ""k"" ""qf8o)5x\\}>l9o~,B"" ""}}f-<UuU$T.p#e7*NS1gjFfzExx<"" """" ""riLyzO"" ""U l9GPuPq*j.T?9T)4N'K-+XU""]","25
6
0
28
16
1
31
16
2
12
2
18
25
26
0
29
20"
"[""\n_Hrv\""RI7\t@f'Oh$]4EFdA!2@bzQYAPC"" ""{`'\n\""kD:{\tZHr'GG%\""Q>Y:U\t#peG"" ""4PYB,*E1AZ_*`{X9oTNPp}2~DYj2 a/QAoea1Z67506eo2GDe"" ""m>{~#GJLvyC9}\""YT<ya,kJQ\tn>8l1"" ""(yU"" ""+AK&C[;-\\aLTL[z]Y :C\t>;`hq4"" ""QvV)~*6n- +1v|1'?4Cv&\nyK;1hNHf`G>ux4OnUkW}7"" ""@<!W'-s>}G@mh5XQu Z"" ""fQ r<+e.?yX}DL` cV2=-Dydgz;"" ""7IWn.--wA|RkJY$/UV]@!'> =+Ru:8.CK|7H$FZ+h|09(""]","45
27
19
43
27
3
29
49
28
32"
"[""3{*tDr#\nZNq?@~l&XQyMBR,UTl9He,~v\nb(Oe\\S+{)5T}sEZ"" ""nIbm#\nh;tn`*a^Bc3e>CWd""]","22
48"
"["")*|Hf[I85bq$Dz-|s9\nec!muBSH@HD=Rk%}kR"" ""by~/: +bR:xi]~ZK@#Wi(ZBv:A`.D-~Il8|gOV@C.]estM\thKn"" ""L=P&&TFl"" ""V5}yE$"" ""ZN`G('?73DV8X<L^\\J8J#WfrAG%TESQbnbA68B:RPvh"" ""z@]k1PLg%k@(6^>jEcZ"" ""'m]dfJ) =d9WI\\cKkQD@aIUZ<7|D,()E"" ""W1ap e[KRTXd){5AiA<R\\&x#A`n"" ""+~OoeU3f|A8<jkJ(Wuvz\""p5AP8h!`k-7i+\nM[YX@A3,=9/br~"" ""yCBMo,Wd7,\tP?4.Zwtab=I\tgv~Bi%s?czx&u"" ""l{d<\nKm"" ""ylOxJjP-*~WK}Gik)#\n{Del]mw |whemK$A6"" """" ""D7MCu($jKt^*`IUy)DZ-o&(9w]%>?A)u}:Kaup*F"" ""yjn)SB.CW.F+6qU|30[ikJE!vGqGDSd^e/rW pab>/<s>b"" ""gB"" ""~M-(+I}RF:qu}a(CfM|CT-'.>jCJ0=\nUf\nd53I,%"" ""&u0yHE\tx)HJB\tvNV,!Ms VZVUhhJSh%S"" ""~?o\n=\\),?_BZ<b,(XSoD\t<IFcIeNvQ&+ppdZh(n|z[mw-r"" ""=NR}"" ""S.\\o)1g~^>hc4eC+-a:\\*!FA}Rk,m[.\t "" ""e>S;WsUM]H79M7_z[*9!7vZEuh?;*%5+16w:U^\"""" ""\"",n(tk[oQGyJiJt++<'R9Zp#"" ""L?M!>gvI2sfB1(u\nBxTiV\nB^.+WUbTBYV3"" "":Z4)u[8"" ""'y&b{5j-vN;GN6H_ C#j.B""]","22
7
34
24
39
33
4
46
32
40
2
46
40
0
36
7
36
49
27
32
19
43
6
8
50
37"
